time_s,voltage_V,current_A,soc_thuc
0,3.5,-0.0002,0.0265
0,3.5,-0.0003,0.0265
0,3.5,0,0.0265
0,3.5,-0.0002,0.0265
0,3.5,-0.0002,0.0265
0,3.5,-0.0002,0.0265
0,3.5,0.0001,0.0265
0,3.5,-0.0001,0.0265
0,3.5,0.0001,0.0265
0,3.496,-0.0001,0.0265
0,3.496,0.0001,0.0265
0,3.496,-0.0001,0.0265
0.014,3.5,-0.0001,0.0265
0.014,3.496,-0.0001,0.0265
0.014,3.5,0.0001,0.0265
0.652,3.496,0,0.0265
1.658,3.496,-0.0001,0.0265
2.663,3.496,0,0.0265
3.665,3.5,0,0.0265
4.665,3.5,-0.0001,0.0265
5.664,3.5,0.0001,0.0265
6.652,3.5,-0.0002,0.0265
7.66,3.496,-0.0002,0.0265
8.666,3.5,-0.0001,0.0265
9.659,3.496,-0.0003,0.0265
10.666,3.58,0.9119,0.0267
11.658,3.584,0.9061,0.0269
12.666,3.584,0.9007,0.0271
13.66,3.588,0.8972,0.0274
14.666,3.588,0.8928,0.0276
15.658,3.592,0.8911,0.0278
16.661,3.596,0.8881,0.028
17.653,3.596,0.8834,0.0282
18.662,3.6,0.8829,0.0284
19.652,3.604,0.881,0.0286
20.662,3.608,0.8767,0.0288
21.65,3.604,0.8742,0.029
22.659,3.608,0.8754,0.0292
23.663,3.612,0.8713,0.0294
24.654,3.616,0.8698,0.0296
25.659,3.612,0.8686,0.0298
26.652,3.62,0.866,0.03
27.656,3.624,0.8672,0.0302
28.653,3.624,0.8632,0.0304
29.656,3.624,0.8635,0.0306
30.655,3.628,0.8645,0.0308
31.654,3.632,0.8591,0.031
32.656,3.628,0.8584,0.0312
33.666,3.632,0.8582,0.0314
34.66,3.636,0.8563,0.0316
35.65,3.636,0.853,0.0318
36.661,3.64,0.8529,0.032
37.666,3.64,0.853,0.0322
38.658,3.64,0.8513,0.0324
39.662,3.644,0.8502,0.0326
40.655,3.644,0.848,0.0328
41.658,3.648,0.8475,0.033
42.651,3.648,0.8457,0.0332
43.657,3.652,0.8458,0.0334
44.662,3.648,0.8433,0.0336
45.655,3.652,0.8405,0.0338
46.66,3.656,0.8428,0.034
47.653,3.66,0.8435,0.0341
48.656,3.66,0.84,0.0343
49.661,3.66,0.8391,0.0345
50.665,3.656,0.836,0.0347
51.65,3.664,0.8353,0.0349
52.654,3.66,0.8357,0.0351
53.657,3.664,0.8377,0.0353
54.65,3.664,0.8345,0.0355
55.656,3.672,0.8338,0.0357
56.665,3.668,0.8336,0.0359
57.649,3.672,0.8304,0.0361
58.649,3.672,0.831,0.0363
59.658,3.676,0.8317,0.0365
60.664,3.68,0.8285,0.0367
61.658,3.676,0.8272,0.0368
62.664,3.68,0.8302,0.037
63.657,3.68,0.8273,0.0372
64.649,3.684,0.8241,0.0374
65.653,3.68,0.8244,0.0376
66.658,3.684,0.824,0.0378
67.649,3.688,0.8239,0.038
68.658,3.688,0.8273,0.0382
69.65,3.688,0.8233,0.0384
70.658,3.692,0.8196,0.0386
71.663,3.692,0.8228,0.0388
72.655,3.692,0.8201,0.0389
73.649,3.696,0.8188,0.0391
74.659,3.692,0.8167,0.0393
75.649,3.696,0.8172,0.0395
76.656,3.696,0.8182,0.0397
77.649,3.696,0.8165,0.0399
78.655,3.696,0.8162,0.0401
79.664,3.7,0.8134,0.0403
80.648,3.704,0.8136,0.0405
81.649,3.7,0.8115,0.0406
82.656,3.704,0.812,0.0408
83.648,3.704,0.8128,0.041
84.657,3.708,0.8107,0.0412
85.664,3.708,0.8104,0.0414
86.656,3.708,0.8081,0.0416
87.663,3.708,0.809,0.0418
88.657,3.708,0.8101,0.042
89.664,3.712,0.8079,0.0421
90.657,3.712,0.8079,0.0423
91.661,3.716,0.8112,0.0425
92.656,3.716,0.8072,0.0427
93.661,3.716,0.8064,0.0429
94.649,3.72,0.8076,0.0431
95.649,3.72,0.8063,0.0433
96.661,3.72,0.8023,0.0435
97.663,3.72,0.8047,0.0436
98.65,3.72,0.8015,0.0438
99.654,3.728,0.7995,0.044
100.66,3.724,0.7997,0.0442
101.651,3.728,0.7995,0.0444
102.662,3.728,0.8004,0.0446
103.663,3.724,0.7989,0.0448
104.656,3.728,0.7979,0.0449
105.663,3.728,0.7994,0.0451
106.654,3.732,0.7967,0.0453
107.657,3.732,0.7982,0.0455
108.651,3.732,0.7987,0.0457
109.655,3.732,0.7944,0.0459
110.663,3.736,0.7961,0.046
111.657,3.736,0.7968,0.0462
112.648,3.736,0.7947,0.0464
113.658,3.736,0.7955,0.0466
114.662,3.74,0.7956,0.0468
115.651,3.74,0.7921,0.047
116.651,3.74,0.7947,0.0471
117.649,3.744,0.795,0.0473
118.648,3.74,0.7916,0.0475
119.657,3.744,0.792,0.0477
120.651,3.744,0.7936,0.0479
121.657,3.744,0.7887,0.0481
122.652,3.744,0.7897,0.0482
123.659,3.744,0.7903,0.0484
124.652,3.748,0.7889,0.0486
125.655,3.748,0.788,0.0488
126.649,3.748,0.7892,0.049
127.659,3.752,0.7851,0.0492
128.662,3.752,0.7877,0.0493
129.648,3.748,0.787,0.0495
130.654,3.752,0.7863,0.0497
131.662,3.756,0.787,0.0499
132.653,3.756,0.7852,0.0501
133.662,3.756,0.784,0.0503
134.652,3.756,0.7837,0.0504
135.662,3.76,0.7838,0.0506
136.657,3.756,0.7838,0.0508
137.658,3.756,0.7822,0.051
138.65,3.76,0.7845,0.0512
139.658,3.76,0.7828,0.0513
140.651,3.76,0.7814,0.0515
141.658,3.764,0.7839,0.0517
142.651,3.764,0.7835,0.0519
143.661,3.764,0.7803,0.0521
144.651,3.764,0.7844,0.0522
145.66,3.764,0.7806,0.0524
146.651,3.768,0.7812,0.0526
147.66,3.768,0.7814,0.0528
148.648,3.768,0.78,0.053
149.659,3.768,0.7804,0.0531
150.662,3.768,0.7761,0.0533
151.656,3.768,0.7767,0.0535
152.66,3.772,0.7763,0.0537
153.651,3.772,0.7784,0.0539
154.66,3.772,0.7741,0.054
155.648,3.772,0.7761,0.0542
156.656,3.772,0.7798,0.0544
157.648,3.776,0.7763,0.0546
158.658,3.776,0.775,0.0548
159.66,3.776,0.7748,0.0549
160.66,3.776,0.7755,0.0551
161.649,3.776,0.7747,0.0553
162.648,3.776,0.7727,0.0555
163.646,3.78,0.7727,0.0557
164.65,3.78,0.7707,0.0558
165.659,3.784,0.7728,0.056
166.65,3.784,0.7725,0.0562
167.647,3.784,0.775,0.0564
168.655,3.78,0.772,0.0566
169.651,3.784,0.7724,0.0567
170.658,3.784,0.772,0.0569
171.654,3.784,0.7687,0.0571
172.654,3.784,0.7698,0.0573
173.656,3.788,0.7679,0.0574
174.65,3.788,0.7715,0.0576
175.658,3.784,0.7689,0.0578
176.651,3.788,0.7724,0.058
177.65,3.792,0.7682,0.0582
178.648,3.792,0.7685,0.0583
179.652,3.792,0.7672,0.0585
180.651,3.792,0.7659,0.0587
181.655,3.792,0.7645,0.0589
182.651,3.796,0.7683,0.059
183.652,3.792,0.7684,0.0592
184.656,3.796,0.766,0.0594
185.646,3.796,0.7687,0.0596
186.656,3.796,0.7653,0.0598
187.66,3.796,0.7649,0.0599
188.649,3.796,0.7637,0.0601
189.653,3.796,0.7647,0.0603
190.647,3.8,0.7622,0.0605
191.65,3.8,0.7678,0.0606
192.658,3.8,0.7645,0.0608
193.651,3.8,0.7632,0.061
194.654,3.8,0.7618,0.0612
195.646,3.804,0.7617,0.0614
196.653,3.8,0.7618,0.0615
197.661,3.804,0.7665,0.0617
198.649,3.804,0.7623,0.0619
199.656,3.804,0.7613,0.0621
200.648,3.808,0.7591,0.0622
201.655,3.8,0.7595,0.0624
202.65,3.808,0.758,0.0626
203.654,3.804,0.7597,0.0628
204.647,3.808,0.7609,0.0629
205.651,3.808,0.7619,0.0631
206.66,3.812,0.7584,0.0633
207.646,3.808,0.7582,0.0635
208.654,3.812,0.7572,0.0636
209.646,3.808,0.7579,0.0638
210.65,3.812,0.7587,0.064
211.659,3.812,0.7608,0.0642
212.649,3.812,0.7567,0.0643
213.656,3.812,0.7561,0.0645
214.66,3.816,0.759,0.0647
215.651,3.812,0.7566,0.0649
216.658,3.816,0.7565,0.065
217.65,3.816,0.7577,0.0652
218.658,3.816,0.7551,0.0654
219.646,3.82,0.7537,0.0656
220.654,3.82,0.7586,0.0657
221.658,3.816,0.7566,0.0659
222.649,3.82,0.7549,0.0661
223.654,3.82,0.7546,0.0663
224.648,3.82,0.7534,0.0664
225.653,3.82,0.7517,0.0666
226.654,3.82,0.7567,0.0668
227.655,3.82,0.7543,0.067
228.656,3.824,0.7536,0.0671
229.66,3.824,0.7535,0.0673
230.647,3.82,0.7548,0.0675
231.657,3.824,0.7526,0.0677
232.647,3.828,0.7508,0.0678
233.657,3.824,0.7503,0.068
234.649,3.824,0.7493,0.0682
235.648,3.828,0.7552,0.0684
236.649,3.828,0.752,0.0685
237.647,3.828,0.7521,0.0687
238.652,3.828,0.7502,0.0689
239.659,3.828,0.7485,0.0691
240.654,3.828,0.7506,0.0692
241.647,3.828,0.7495,0.0694
242.656,3.832,0.7483,0.0696
243.65,3.832,0.7484,0.0697
244.653,3.832,0.7504,0.0699
245.646,3.832,0.7503,0.0701
246.655,3.836,0.751,0.0703
247.658,3.832,0.7493,0.0704
248.655,3.836,0.7467,0.0706
249.649,3.836,0.7473,0.0708
250.658,3.836,0.748,0.071
251.658,3.832,0.7479,0.0711
252.658,3.832,0.7459,0.0713
253.656,3.836,0.7486,0.0715
254.654,3.84,0.7476,0.0717
255.658,3.836,0.748,0.0718
256.655,3.836,0.7451,0.072
257.656,3.84,0.7452,0.0722
258.656,3.836,0.7498,0.0723
259.647,3.84,0.7449,0.0725
260.651,3.84,0.7448,0.0727
261.659,3.84,0.7448,0.0729
262.652,3.84,0.7459,0.073
263.644,3.84,0.7447,0.0732
264.649,3.84,0.7446,0.0734
265.653,3.84,0.7437,0.0736
266.646,3.844,0.7432,0.0737
267.652,3.84,0.747,0.0739
268.644,3.844,0.7438,0.0741
269.652,3.844,0.7425,0.0742
270.644,3.844,0.7463,0.0744
271.654,3.844,0.7434,0.0746
272.644,3.844,0.7442,0.0748
273.653,3.844,0.744,0.0749
274.655,3.848,0.7424,0.0751
275.658,3.844,0.7439,0.0753
276.65,3.848,0.7416,0.0754
277.644,3.848,0.7424,0.0756
278.652,3.848,0.7405,0.0758
279.657,3.848,0.7417,0.076
280.651,3.848,0.7411,0.0761
281.654,3.844,0.7396,0.0763
282.646,3.844,0.7413,0.0765
283.649,3.848,0.7416,0.0766
284.643,3.848,0.7418,0.0768
285.648,3.848,0.7428,0.077
286.656,3.848,0.7418,0.0772
287.65,3.848,0.7427,0.0773
288.656,3.848,0.7406,0.0775
289.646,3.848,0.7391,0.0777
290.653,3.848,0.7437,0.0778
291.645,3.852,0.7384,0.078
292.644,3.852,0.7399,0.0782
293.65,3.848,0.7381,0.0784
294.648,3.848,0.7402,0.0785
295.654,3.852,0.7403,0.0787
296.652,3.852,0.7382,0.0789
297.65,3.852,0.74,0.079
298.655,3.852,0.7394,0.0792
299.648,3.852,0.7395,0.0794
300.655,3.852,0.7389,0.0796
301.648,3.852,0.7403,0.0797
302.656,3.852,0.7414,0.0799
303.649,3.852,0.7368,0.0801
304.654,3.852,0.7376,0.0802
305.646,3.852,0.7425,0.0804
306.653,3.852,0.7395,0.0806
307.648,3.852,0.7381,0.0808
308.653,3.852,0.7402,0.0809
309.643,3.852,0.739,0.0811
310.651,3.856,0.7384,0.0813
311.645,3.852,0.7389,0.0814
312.655,3.856,0.7394,0.0816
313.656,3.852,0.7385,0.0818
314.642,3.852,0.7373,0.082
315.646,3.856,0.7384,0.0821
316.65,3.856,0.7377,0.0823
317.652,3.856,0.7374,0.0825
318.657,3.856,0.7366,0.0826
319.649,3.856,0.7366,0.0828
320.655,3.856,0.7387,0.083
321.646,3.856,0.7381,0.0832
322.653,3.856,0.7366,0.0833
323.647,3.856,0.7415,0.0835
324.653,3.852,0.7382,0.0837
325.646,3.856,0.7383,0.0838
326.654,3.856,0.7391,0.084
327.645,3.856,0.7385,0.0842
328.652,3.856,0.7395,0.0843
329.642,3.856,0.7373,0.0845
330.648,3.856,0.7363,0.0847
331.656,3.856,0.7413,0.0849
332.649,3.856,0.7365,0.085
333.656,3.856,0.737,0.0852
334.651,3.852,0.7362,0.0854
335.656,3.856,0.738,0.0855
336.649,3.856,0.7379,0.0857
337.642,3.856,0.735,0.0859
338.651,3.856,0.7375,0.0861
339.643,3.856,0.7373,0.0862
340.643,3.86,0.7363,0.0864
341.652,3.856,0.737,0.0866
342.655,3.86,0.7354,0.0867
343.646,3.86,0.7383,0.0869
344.652,3.856,0.7354,0.0871
345.645,3.856,0.7368,0.0872
346.653,3.856,0.74,0.0874
347.643,3.86,0.7361,0.0876
348.65,3.856,0.7351,0.0878
349.65,3.86,0.7402,0.0879
350.642,3.86,0.7371,0.0881
351.649,3.856,0.7357,0.0883
352.655,3.86,0.739,0.0884
353.645,3.86,0.736,0.0886
354.653,3.86,0.7366,0.0888
355.645,3.856,0.7372,0.089
356.651,3.86,0.7363,0.0891
357.652,3.86,0.7357,0.0893
358.649,3.86,0.7348,0.0895
359.648,3.86,0.7348,0.0896
360.647,3.86,0.7357,0.0898
361.646,3.86,0.7347,0.09
362.645,3.86,0.7333,0.0901
363.648,3.864,0.7352,0.0903
364.654,3.86,0.7347,0.0905
365.643,3.86,0.735,0.0907
366.653,3.856,0.7346,0.0908
367.645,3.86,0.7359,0.091
368.653,3.86,0.734,0.0912
369.645,3.86,0.7331,0.0913
370.653,3.86,0.7357,0.0915
371.644,3.856,0.735,0.0917
372.65,3.86,0.7336,0.0918
373.64,3.86,0.7359,0.092
374.643,3.86,0.7355,0.0922
375.65,3.86,0.734,0.0924
376.641,3.86,0.7362,0.0925
377.649,3.86,0.7358,0.0927
378.654,3.86,0.7343,0.0929
379.643,3.86,0.734,0.093
380.644,3.86,0.7359,0.0932
381.646,3.86,0.736,0.0934
382.65,3.86,0.7337,0.0935
383.649,3.86,0.7355,0.0937
384.641,3.86,0.7369,0.0939
385.646,3.864,0.7332,0.0941
386.655,3.86,0.7348,0.0942
387.644,3.86,0.7369,0.0944
388.651,3.864,0.7336,0.0946
389.646,3.864,0.7333,0.0947
390.647,3.864,0.7383,0.0949
391.642,3.86,0.7336,0.0951
392.648,3.864,0.7331,0.0952
393.654,3.86,0.7382,0.0954
394.644,3.86,0.7339,0.0956
395.654,3.864,0.7337,0.0958
396.647,3.86,0.737,0.0959
397.655,3.864,0.7352,0.0961
398.646,3.864,0.7342,0.0963
399.651,3.86,0.7364,0.0964
400.643,3.864,0.735,0.0966
401.65,3.864,0.7349,0.0968
402.645,3.86,0.7354,0.097
403.652,3.864,0.7342,0.0971
404.646,3.864,0.7356,0.0973
405.654,3.864,0.7345,0.0975
406.645,3.868,0.7341,0.0976
407.654,3.864,0.737,0.0978
408.645,3.864,0.7337,0.098
409.652,3.864,0.7323,0.0981
410.64,3.864,0.7373,0.0983
411.65,3.864,0.7325,0.0985
412.64,3.864,0.7319,0.0987
413.647,3.864,0.7375,0.0988
414.654,3.864,0.7322,0.099
415.644,3.864,0.7326,0.0992
416.654,3.864,0.7368,0.0993
417.655,3.864,0.7331,0.0995
418.639,3.864,0.7322,0.0997
419.642,3.864,0.7349,0.0998
420.65,3.864,0.7328,0.1
421.641,3.86,0.7331,0.1002
422.648,3.864,0.7349,0.1004
423.654,3.864,0.7337,0.1005
424.655,3.864,0.7339,0.1007
425.64,3.86,0.7347,0.1009
426.641,3.864,0.734,0.101
427.641,3.864,0.733,0.1012
428.643,3.864,0.7332,0.1014
429.65,3.864,0.7339,0.1015
430.641,3.864,0.7333,0.1017
431.647,3.864,0.7333,0.1019
432.639,3.868,0.7332,0.102
433.643,3.864,0.7333,0.1022
434.652,3.868,0.7323,0.1024
435.642,3.868,0.7332,0.1026
436.649,3.864,0.7335,0.1027
437.642,3.864,0.7328,0.1029
438.648,3.868,0.7319,0.1031
439.654,3.864,0.7324,0.1032
440.644,3.864,0.7318,0.1034
441.654,3.868,0.7315,0.1036
442.642,3.868,0.7332,0.1037
443.651,3.868,0.7316,0.1039
444.641,3.868,0.7308,0.1041
445.646,3.868,0.7331,0.1043
446.649,3.868,0.7302,0.1044
447.647,3.864,0.7303,0.1046
448.65,3.868,0.7318,0.1048
449.638,3.868,0.731,0.1049
450.645,3.868,0.7307,0.1051
451.652,3.868,0.7321,0.1053
452.643,3.868,0.7304,0.1054
453.645,3.864,0.7301,0.1056
454.646,3.864,0.7315,0.1058
455.649,3.868,0.7305,0.1059
456.639,3.868,0.73,0.1061
457.645,3.868,0.7353,0.1063
458.642,3.868,0.7302,0.1065
459.639,3.868,0.7302,0.1066
460.642,3.868,0.7342,0.1068
461.652,3.868,0.7313,0.107
462.645,3.868,0.7309,0.1071
463.65,3.864,0.7345,0.1073
464.644,3.868,0.7314,0.1075
465.651,3.868,0.7314,0.1076
466.644,3.868,0.7337,0.1078
467.652,3.864,0.7316,0.108
468.646,3.868,0.7318,0.1081
469.638,3.868,0.7323,0.1083
470.644,3.868,0.7321,0.1085
471.64,3.868,0.7317,0.1087
472.646,3.868,0.7325,0.1088
473.64,3.872,0.732,0.109
474.643,3.868,0.7319,0.1092
475.652,3.868,0.7309,0.1093
476.643,3.872,0.7314,0.1095
477.644,3.872,0.7313,0.1097
478.643,3.868,0.7304,0.1098
479.645,3.868,0.7296,0.11
480.652,3.868,0.7315,0.1102
481.643,3.872,0.7303,0.1103
482.651,3.872,0.73,0.1105
483.638,3.868,0.7308,0.1107
484.647,3.868,0.7299,0.1109
485.639,3.872,0.7292,0.111
486.648,3.872,0.7312,0.1112
487.641,3.872,0.7296,0.1114
488.645,3.872,0.7295,0.1115
489.638,3.868,0.7309,0.1117
490.651,3.872,0.7293,0.1119
491.648,3.868,0.7283,0.112
492.652,3.872,0.7309,0.1122
493.652,3.872,0.7291,0.1124
494.639,3.872,0.7282,0.1125
495.644,3.868,0.7335,0.1127
496.653,3.872,0.7287,0.1129
497.644,3.872,0.7288,0.1131
498.652,3.872,0.7334,0.1132
499.644,3.872,0.7287,0.1134
500.651,3.872,0.728,0.1136
501.643,3.872,0.7331,0.1137
502.651,3.872,0.7291,0.1139
503.645,3.872,0.7286,0.1141
504.652,3.868,0.7335,0.1142
505.647,3.868,0.7285,0.1144
506.637,3.872,0.7287,0.1146
507.644,3.868,0.7334,0.1147
508.651,3.872,0.73,0.1149
509.646,3.872,0.7285,0.1151
510.647,3.872,0.732,0.1152
511.65,3.872,0.7298,0.1154
512.639,3.872,0.7286,0.1156
513.642,3.872,0.7327,0.1158
514.645,3.868,0.7292,0.1159
515.643,3.876,0.7286,0.1161
516.652,3.872,0.7321,0.1163
517.638,3.876,0.7291,0.1164
518.64,3.876,0.7279,0.1166
519.643,3.872,0.7318,0.1168
520.645,3.872,0.7292,0.1169
521.647,3.872,0.7276,0.1171
522.648,3.872,0.732,0.1173
523.637,3.868,0.7297,0.1174
524.638,3.876,0.7279,0.1176
525.636,3.876,0.7318,0.1178
526.65,3.872,0.7282,0.118
527.637,3.876,0.7278,0.1181
528.637,3.876,0.7313,0.1183
529.651,3.872,0.7287,0.1185
530.65,3.876,0.7279,0.1186
531.649,3.876,0.7308,0.1188
532.648,3.872,0.7284,0.119
533.648,3.876,0.7278,0.1191
534.645,3.872,0.7285,0.1193
535.644,3.872,0.7287,0.1195
536.642,3.872,0.7275,0.1196
537.65,3.872,0.7278,0.1198
538.644,3.872,0.7285,0.12
539.644,3.876,0.7279,0.1201
540.646,3.872,0.7279,0.1203
541.644,3.872,0.7284,0.1205
542.645,3.872,0.7271,0.1207
543.645,3.872,0.7281,0.1208
544.643,3.872,0.7275,0.121
545.643,3.872,0.7268,0.1212
546.643,3.872,0.7281,0.1213
547.644,3.876,0.7277,0.1215
548.644,3.876,0.727,0.1217
549.646,3.876,0.7283,0.1218
550.643,3.876,0.7277,0.122
551.649,3.876,0.7263,0.1222
552.649,3.876,0.7272,0.1223
553.646,3.876,0.7276,0.1225
554.645,3.876,0.7261,0.1227
555.649,3.876,0.7281,0.1228
556.636,3.876,0.7277,0.123
557.636,3.876,0.726,0.1232
558.636,3.876,0.7279,0.1233
559.639,3.876,0.7273,0.1235
560.636,3.876,0.7266,0.1237
561.643,3.876,0.7281,0.1238
562.645,3.876,0.7276,0.124
563.638,3.876,0.7269,0.1242
564.641,3.876,0.7264,0.1244
565.651,3.876,0.7274,0.1245
566.643,3.876,0.7262,0.1247
567.65,3.876,0.7268,0.1249
568.638,3.876,0.7276,0.125
569.645,3.876,0.7274,0.1252
570.637,3.876,0.7272,0.1254
571.643,3.876,0.7283,0.1255
572.638,3.876,0.727,0.1257
573.644,3.876,0.7272,0.1259
574.635,3.876,0.7281,0.126
575.643,3.876,0.7272,0.1262
576.65,3.876,0.7275,0.1264
577.65,3.88,0.7278,0.1265
578.638,3.88,0.7279,0.1267
579.642,3.88,0.7268,0.1269
580.647,3.88,0.7265,0.127
581.64,3.88,0.7257,0.1272
582.646,3.88,0.7269,0.1274
583.639,3.88,0.727,0.1276
584.648,3.88,0.7254,0.1277
585.638,3.88,0.7272,0.1279
586.648,3.88,0.7263,0.1281
587.637,3.88,0.7263,0.1282
588.647,3.876,0.7256,0.1284
589.636,3.876,0.7267,0.1286
590.643,3.876,0.726,0.1287
591.634,3.88,0.7256,0.1289
592.643,3.88,0.7259,0.1291
593.636,3.88,0.7262,0.1292
594.641,3.88,0.7247,0.1294
595.635,3.876,0.7261,0.1296
596.641,3.88,0.7264,0.1297
597.642,3.876,0.7253,0.1299
598.645,3.88,0.7234,0.1301
599.649,3.88,0.7263,0.1302
600.64,3.88,0.7252,0.1304
601.649,3.88,0.7237,0.1306
602.642,3.876,0.7263,0.1307
603.635,3.88,0.7258,0.1309
604.645,3.884,0.7243,0.1311
605.634,3.88,0.7237,0.1312
606.645,3.884,0.726,0.1314
607.637,3.88,0.7249,0.1316
608.646,3.88,0.7244,0.1318
609.636,3.88,0.7253,0.1319
610.642,3.88,0.7248,0.1321
611.635,3.876,0.7245,0.1323
612.639,3.884,0.7254,0.1324
613.647,3.88,0.7243,0.1326
614.639,3.88,0.7249,0.1328
615.645,3.88,0.7274,0.1329
616.636,3.884,0.7243,0.1331
617.643,3.88,0.7248,0.1333
618.635,3.884,0.7268,0.1334
619.641,3.884,0.7247,0.1336
620.636,3.88,0.7246,0.1338
621.637,3.88,0.726,0.1339
622.642,3.884,0.725,0.1341
623.64,3.88,0.7238,0.1343
624.642,3.88,0.7262,0.1344
625.643,3.884,0.7227,0.1346
626.641,3.88,0.7248,0.1348
627.634,3.88,0.7261,0.1349
628.64,3.88,0.723,0.1351
629.633,3.88,0.7246,0.1353
630.639,3.884,0.7258,0.1354
631.645,3.884,0.7225,0.1356
632.635,3.884,0.7246,0.1358
633.645,3.884,0.7259,0.1359
634.636,3.88,0.7224,0.1361
635.639,3.88,0.7223,0.1363
636.633,3.884,0.7255,0.1364
637.639,3.884,0.7225,0.1366
638.648,3.88,0.7226,0.1368
639.639,3.884,0.7247,0.137
640.633,3.884,0.7227,0.1371
641.634,3.884,0.7217,0.1373
642.641,3.88,0.7254,0.1375
643.643,3.884,0.7225,0.1376
644.648,3.884,0.7215,0.1378
645.637,3.884,0.7233,0.138
646.639,3.884,0.7216,0.1381
647.646,3.884,0.7223,0.1383
648.635,3.88,0.7228,0.1385
649.644,3.884,0.7213,0.1386
650.646,3.884,0.7216,0.1388
651.646,3.884,0.7226,0.139
652.648,3.884,0.7211,0.1391
653.633,3.884,0.7213,0.1393
654.635,3.884,0.7228,0.1395
655.635,3.888,0.7214,0.1396
656.635,3.888,0.7212,0.1398
657.635,3.888,0.7218,0.14
658.635,3.884,0.7221,0.1401
659.636,3.884,0.7215,0.1403
660.644,3.884,0.7225,0.1405
661.637,3.884,0.7227,0.1406
662.642,3.888,0.7215,0.1408
663.636,3.888,0.7224,0.141
664.645,3.888,0.7212,0.1411
665.637,3.888,0.7201,0.1413
666.644,3.884,0.7219,0.1415
667.636,3.884,0.7221,0.1416
668.647,3.884,0.7245,0.1418
669.635,3.888,0.7218,0.142
670.644,3.888,0.7212,0.1421
671.635,3.888,0.7245,0.1423
672.643,3.888,0.7209,0.1425
673.637,3.884,0.7204,0.1426
674.645,3.888,0.725,0.1428
675.637,3.888,0.7213,0.143
676.644,3.888,0.7211,0.1431
677.636,3.888,0.7251,0.1433
678.642,3.888,0.7223,0.1435
679.635,3.888,0.721,0.1436
680.64,3.888,0.7237,0.1438
681.632,3.888,0.7222,0.144
682.641,3.888,0.7209,0.1441
683.646,3.888,0.7245,0.1443
684.64,3.888,0.7213,0.1445
685.644,3.888,0.7202,0.1446
686.639,3.892,0.7248,0.1448
687.642,3.888,0.7211,0.145
688.642,3.892,0.719,0.1451
689.646,3.892,0.7241,0.1453
690.646,3.888,0.7216,0.1455
691.647,3.888,0.7195,0.1456
692.647,3.888,0.7241,0.1458
693.64,3.892,0.7215,0.146
694.644,3.888,0.7194,0.1461
695.638,3.892,0.7213,0.1463
696.647,3.888,0.7205,0.1465
697.637,3.892,0.7192,0.1466
698.631,3.888,0.7211,0.1468
699.637,3.892,0.7208,0.147
700.646,3.892,0.7191,0.1471
701.637,3.888,0.7211,0.1473
702.645,3.892,0.7208,0.1475
703.632,3.892,0.7185,0.1476
704.642,3.888,0.7211,0.1478
705.632,3.892,0.7202,0.148
706.642,3.892,0.7191,0.1481
707.633,3.892,0.7211,0.1483
708.639,3.892,0.7209,0.1485
709.643,3.892,0.7186,0.1486
710.644,3.892,0.721,0.1488
711.632,3.888,0.72,0.149
712.632,3.892,0.7183,0.1491
713.637,3.892,0.72,0.1493
714.646,3.892,0.7203,0.1495
715.636,3.892,0.7192,0.1496
716.644,3.892,0.7208,0.1498
717.643,3.892,0.7195,0.15
718.632,3.892,0.7189,0.1501
719.637,3.896,0.7204,0.1503
720.645,3.892,0.7199,0.1505
721.639,3.892,0.7174,0.1506
722.644,3.892,0.719,0.1508
723.638,3.892,0.7189,0.151
724.643,3.892,0.7179,0.1511
725.637,3.892,0.7194,0.1513
726.641,3.892,0.7189,0.1515
727.632,3.892,0.7177,0.1516
728.637,3.892,0.7187,0.1518
729.641,3.892,0.7186,0.152
730.633,3.896,0.7177,0.1521
731.64,3.892,0.7189,0.1523
732.631,3.892,0.718,0.1525
733.633,3.896,0.7174,0.1526
734.645,3.892,0.7178,0.1528
735.634,3.896,0.7177,0.153
736.643,3.896,0.7174,0.1531
737.632,3.896,0.717,0.1533
738.64,3.892,0.7175,0.1535
739.633,3.896,0.7175,0.1536
740.637,3.896,0.7175,0.1538
741.645,3.896,0.7172,0.154
742.633,3.896,0.7179,0.1541
743.642,3.892,0.7179,0.1543
744.644,3.896,0.7163,0.1545
745.637,3.896,0.7182,0.1546
746.631,3.896,0.7178,0.1548
747.639,3.892,0.7164,0.155
748.63,3.896,0.7183,0.1551
749.636,3.892,0.7184,0.1553
750.645,3.892,0.7162,0.1555
751.631,3.896,0.7185,0.1556
752.636,3.896,0.718,0.1558
753.639,3.9,0.7151,0.156
754.636,3.896,0.7173,0.1561
755.631,3.896,0.7169,0.1563
756.638,3.896,0.7176,0.1565
757.635,3.896,0.7182,0.1566
758.637,3.896,0.7177,0.1568
759.645,3.896,0.7168,0.157
760.636,3.896,0.718,0.1571
761.63,3.896,0.7177,0.1573
762.637,3.896,0.7161,0.1575
763.639,3.896,0.7171,0.1576
764.633,3.896,0.7172,0.1578
765.639,3.896,0.716,0.158
766.63,3.9,0.7166,0.1581
767.633,3.9,0.7171,0.1583
768.638,3.896,0.7147,0.1585
769.639,3.896,0.7166,0.1586
770.643,3.896,0.7173,0.1588
