Time_s,Current_A,V_measured_V,V_estimated_V,OCV_V,SOC_estimated,R0_Ohm,Up_RC_V,V_error_V,SOC_actual,SOC_error_percent
12963.465,0.0,3.14,3.166217566300218,3.233,0.0,0.100081217,0.06683611776912633,-0.026217566300217765,0.0247,2.4699999999999998
12964.456,-1.0000000000000001e-07,3.144,3.166268097937625,3.2329999997155467,0.0,0.100081217,0.06677750383950495,-0.022268097937625075,0.0247,2.4699999999999998
12965.457,-1.0000000000000001e-07,3.14,3.166326620462857,3.2329999997155467,0.0,0.100081217,0.06672731221759318,-0.02632662046285672,0.0247,2.4699999999999998
12966.457,-1.0000000000000001e-07,3.14,3.166376733814388,3.2329999997155467,0.0,0.100081217,0.0666773192987567,-0.026376733814387876,0.0247,2.4699999999999998
12967.461,1.0000000000000001e-07,3.14,3.166426670012507,3.2330000002844534,0.0,0.100081217,0.06662752376744956,-0.026426670012507092,0.0247,2.4699999999999998
12968.458,1.0000000000000001e-07,3.14,3.1664763878911097,3.2330000002844534,0.0,0.100081217,0.06657792553454626,-0.02647638789110962,0.0247,2.4699999999999998
12969.462,0.0,3.14,3.166525898159082,3.233,0.0,0.100081217,0.06652852420512967,-0.026525898159081684,0.0247,2.4699999999999998
12970.455,0.0,3.14,3.1665752224505246,3.233,0.0,0.100081217,0.06647931877409739,-0.02657522245052446,0.0247,2.4699999999999998
12971.461,1.0000000000000001e-07,3.14,3.1666243617689727,3.2330000002844534,0.0,0.100081217,0.06643030823946874,-0.026624361768972538,0.0247,2.4699999999999998
12972.468,-1.0000000000000001e-07,3.14,3.1666732746352455,3.2329999997155467,0.0,0.100081217,0.06638149282443909,-0.02667327463524538,0.0247,2.4699999999999998
12973.457,0.0,3.14,3.1667220245458942,3.233,0.0,0.100081217,0.06633287091777014,-0.02672202454589412,0.0247,2.4699999999999998
12974.467,1.0000000000000001e-07,3.14,3.166770581249945,3.2330000002844534,0.0,0.100081217,0.0662844418300939,-0.026770581249945025,0.0247,2.4699999999999998
12975.455,0.0,3.14,3.1668189241958915,3.233,0.0,0.100081217,0.06623620548501238,-0.02681892419589138,0.0247,2.4699999999999998
12976.464,-1.0000000000000001e-07,3.14,3.1668670746998124,3.2329999997155467,0.0,0.100081217,0.06618816119488422,-0.02686707469981231,0.0247,2.4699999999999998
12977.457,0.0,3.144,3.1669150546880758,3.233,0.0,0.100081217,0.06613207994788799,-0.022915054688075642,0.0247,2.4699999999999998
12978.464,1.0000000000000001e-07,3.144,3.1669710591001263,3.2330000002844534,0.0,0.100081217,0.06607621591786311,-0.0229710591001262,0.0247,2.4699999999999998
12979.456,1.0000000000000001e-07,3.144,3.16702683601404,3.2330000002844534,0.0,0.100081217,0.0660205686513886,-0.023026836014039986,0.0247,2.4699999999999998
12980.464,-2.0000000000000002e-07,3.144,3.1670823646427326,3.2329999994310934,0.0,0.100081217,0.06596513830696821,-0.0230823646427325,0.0247,2.4699999999999998
