Time_s,V_measured_V,V_estimated_V,SOC_estimated,V_error_V,SOC_actual,SOC_error_percent
40067.123,3.956,3.9501474449807543,0.6619622506808109,0.005852555019245642,0.6759999999999999,-1.4037749319188997
40068.119,3.948,3.9502832324818153,0.6618509375144391,-0.0022832324818153893,0.6759999999999999,-1.4149062485560804
40069.122,3.944,3.9500692035358167,0.6616900722296163,-0.006069203535816747,0.6759999999999999,-1.4309927770383646
40070.117,3.952,3.949973372605388,0.6616349208848429,0.002026627394612124,0.6759999999999999,-1.4365079115157053
40071.127,3.948,3.9499986170494505,0.6615271956537112,-0.0019986170494505906,0.6759999999999999,-1.4472804346288726
40072.121,3.948,3.9499072358233103,0.6614206311178904,-0.001907235823310316,0.6759999999999999,-1.4579368882109534
40073.134,3.952,3.9498186250938954,0.6613675170564657,0.002181374906104594,0.675,-1.3632482943534363
40074.124,3.952,3.9498484486416183,0.6613139549608656,0.0021515513583816315,0.675,-1.3686045039134398
40075.136,3.948,3.949877240718489,0.6612078525898044,-0.0018772407184890483,0.675,-1.3792147410195632
40076.127,3.948,3.949789297393272,0.6611028672325397,-0.001789297393271827,0.675,-1.3897132767460296
40077.135,3.948,3.9497040168947843,0.6609989692610057,-0.0017040168947843881,0.675,-1.400103073899439
40078.134,3.952,3.949621315947052,0.6609484155784139,0.0023786840529478326,0.675,-1.405158442158616
40079.145,3.944,3.9496568673490406,0.6607929857614754,-0.005656867349040695,0.675,-1.4207014238524662
40080.139,3.952,3.949459709088983,0.660744608852419,0.002540290911016818,0.675,-1.425539114758101
40081.148,3.956,3.9495001499362545,0.6607478897045209,0.006499850063745427,0.675,-1.4252110295479126
40082.144,3.952,3.9496549741820117,0.6606967199502431,0.0023450258179882333,0.675,-1.4303280049756895
40083.148,3.952,3.9496890898258505,0.6606450481445479,0.0023109101741494165,0.675,-1.4354951855452103
40084.158,3.956,3.9497220396352932,0.6606446812908785,0.006277960364706736,0.675,-1.4355318709121545
40085.155,3.948,3.9498695770771883,0.6605389471823068,-0.001869577077188378,0.674,-1.3461052817693275
40086.155,3.952,3.949780965730273,0.6604859353523556,0.002219034269726805,0.674,-1.3514064647644486
40087.151,3.948,3.949810749259118,0.6603809603510542,-0.0018107492591181718,0.674,-1.361903964894584
40088.162,3.952,3.949723797732051,0.6603286834668418,0.0022762022679487792,0.674,-1.3671316533158229
40089.159,3.948,3.9497551909343165,0.6602244271443106,-0.0017551909343165306,0.674,-1.3775572855689422
40090.155,3.952,3.9496697968737333,0.6601728420069931,0.002330203126266639,0.674,-1.3827157993006933
40091.164,3.948,3.9497027003247878,0.660069266166436,-0.0017027003247878092,0.674,-1.3930733833564024
40092.163,3.952,3.9496187676907946,0.66001833225306,0.0023812323092053944,0.674,-1.3981667746940096
40093.175,3.948,3.9496530881178322,0.6599154008304776,-0.0016530881178322687,0.674,-1.4084599169522427
40094.169,3.948,3.949570526796069,0.6598135035668955,-0.0015705267960690605,0.674,-1.4186496433104545
40095.168,3.948,3.94949045954142,0.6597126133347654,-0.0014904595414200195,0.674,-1.4287386665234658
40096.176,3.952,3.9494128083855555,0.6596644109907412,0.0025871916144444285,0.674,-1.4335589009258798
40097.177,3.948,3.949453226995595,0.6595640148166986,-0.001453226995594914,0.674,-1.443598518330147
40098.172,3.952,3.9493765595063772,0.6595162567422569,0.0026234404936227307,0.6729999999999999,-1.3483743257743042
40099.182,3.948,3.9494179304366672,0.6594163290580838,-0.0014179304366672696,0.6729999999999999,-1.3583670941916148
40100.176,3.94,3.949342185981231,0.659214090546298,-0.009342185981231044,0.6729999999999999,-1.378590945370195
40101.176,3.948,3.9490372489822727,0.6591189587035391,-0.0010372489822727538,0.6729999999999999,-1.3881041296460839
40102.185,3.956,3.9489732460007008,0.6591287261473728,0.007026753999299196,0.6729999999999999,-1.3871273852627097
40103.182,3.948,3.949142672505508,0.659032295122428,-0.0011426725055079245,0.6729999999999999,-1.396770487757193
40104.192,3.952,3.949075184501018,0.6589885244895468,0.0029248154989818254,0.6729999999999999,-1.401147551045312
40105.197,3.948,3.9491254643270164,0.6588923354005172,-0.0011254643270164344,0.6729999999999999,-1.410766459948276
40106.191,3.952,3.949058332581761,0.658848733633195,0.002941667418238758,0.6729999999999999,-1.415126636680497
40107.203,3.952,3.9491089547542755,0.6588043958090325,0.0028910452457244773,0.6729999999999999,-1.4195604190967437
40108.198,3.948,3.94915789260244,0.6587078374676459,-0.001157892602440036,0.6729999999999999,-1.4292162532353991
40109.202,3.944,3.949089471154357,0.6585605785753467,-0.005089471154357206,0.6729999999999999,-1.4439421424653265
40110.198,3.944,3.9489073623070032,0.658415416610625,-0.004907362307003282,0.672,-1.3584583389375071
40111.207,3.948,3.948730850323745,0.658324275683286,-0.0007308503237450914,0.672,-1.3675724316714044
40112.206,3.948,3.9486755327798377,0.6582338494074328,-0.0006755327798377841,0.672,-1.376615059256725
40113.205,3.956,3.948621856773096,0.6582481313388575,0.007378143226903777,0.672,-1.375186866114253
40114.217,3.948,3.9488013077190143,0.6581561249570383,-0.0008013077190143214,0.672,-1.3843875042961695
40115.212,3.956,3.9487435078155895,0.6581683554583162,0.00725649218441049,0.672,-1.383164454168384
40116.208,3.944,3.9489189298802017,0.6580234147058421,-0.004918929880201706,0.672,-1.3976585294157906
40117.213,3.952,3.948741522248066,0.6579838587462802,0.003258477751933775,0.672,-1.401614125371986
40118.221,3.952,3.948801071919496,0.6579434369277092,0.0031989280805038156,0.672,-1.4056563072290862
40119.223,3.96,3.948858656576518,0.6580050511187711,0.011141343423481942,0.672,-1.3994948881228986
40120.222,3.952,3.949145792107983,0.6579598096493973,0.002854207892017069,0.672,-1.4040190350602777
40121.231,3.956,3.9491923600919545,0.6579648519781157,0.006807639908045449,0.672,-1.4035148021884325
40122.226,3.948,3.949353068428729,0.6578660531151412,-0.001353068428728843,0.6709999999999999,-1.3133946884858694
