Time_s,Current_A,V_measured_V,V_estimated_V,OCV_V,SOC_estimated,R0_Ohm,Up_RC_V,V_error_V,SOC_actual,SOC_error_percent
62265.911,-0.358,3.932,3.930961255766503,4.004792799337451,0.603096999234412,0.11159796764226435,0.03385488731789433,0.0010387442334969244,0.611,0.7903000765588031
62266.923,-0.358,3.936,3.9309307638035795,4.00476173007027,0.6030798104236438,0.11159414479436656,0.03376028386236273,0.0050692361964204125,0.611,0.7920189576356207
62267.926,-0.358,3.932,3.931017780529731,4.0047540583155845,0.6030094379563093,0.1115932005812684,0.03376265862512111,0.0009822194702691078,0.611,0.7990562043690641
62268.922,-0.358,3.932,3.9309853860960833,4.004722646924641,0.6029394834118295,0.11158933350655775,0.03376425829411093,0.0010146139039166613,0.611,0.806051658817053
62269.922,-0.358,3.932,3.9309539397129076,4.004691417993186,0.6028699341350078,0.11158548719441375,0.033765107265198546,0.0010460602870923097,0.611,0.8130065864992209
62270.921,-0.358,3.94,3.9309234117164626,4.0046603659536695,0.6029046438287993,0.11158166099287956,0.033575812760113025,0.009076588283537301,0.611,0.8095356171200718
62271.924,-0.358,3.932,3.9311270130871554,4.004675863478522,0.6028328190949479,0.11158357079119242,0.03358125244971364,0.0008729869128445422,0.611,0.8167180905052085
62272.923,-0.358,3.928,3.9310909339291547,4.004643793362647,0.6027096491302124,0.11157961825207276,0.033680576443166986,-0.0030909339291547155,0.611,0.8290350869787577
62273.934,-0.358,3.928,3.9309392999685455,4.004588787411297,0.6025884121039737,0.11157283481284608,0.03377602742400391,-0.0029392999685455834,0.611,0.8411587896026251
62274.937,-0.358,3.936,3.9307923437906256,4.004534632485457,0.6025728365114241,0.11156615124479238,0.03367828926394211,0.005207656209374356,0.61,0.7427163488575861
62275.929,-0.358,3.932,3.9308831701666103,4.00452767420629,0.6025041727193968,0.11156529211978422,0.03367767583827166,0.0011168298333896765,0.61,0.7495827280603162
62276.944,-0.358,3.936,3.9308544619416144,4.004496996804285,0.6024876898710324,0.1115615034554435,0.033581632457710855,0.005145538058385579,0.61,0.7512310128967581
62277.938,-0.358,3.932,3.930943209832042,4.00448963207317,0.6024182280654201,0.1115605936709544,0.03358269071453424,0.0010567901679578995,0.61,0.7581771934579873
62278.946,-0.358,3.932,3.9309124897749683,4.004458593282593,0.6023491608153139,0.11155675835339265,0.03358301632167387,0.0010875102250316182,0.61,0.765083918468612
62279.948,-0.358,3.932,3.930882665777118,4.004427726900553,0.6022804762071435,0.11155294271640033,0.03358263234894798,0.0011173342228820715,0.61,0.7719523792856453
62280.947,-0.358,3.924,3.930853709803475,4.0043970276780705,0.602108730788766,0.11154914614213608,0.03377112860400187,-0.006853709803475105,0.61,0.7891269211233953
62281.953,-0.358,3.928,3.93059234171536,4.004320247755158,0.6019920247733822,0.11153964380254341,0.03385811820094232,-0.002592341715359936,0.61,0.8007975226617781
62282.949,-0.358,3.928,3.9304557127225346,4.004268059992054,0.6018770698634607,0.11153317935413445,0.03394162925732241,-0.002455712722534642,0.61,0.8122930136539308
62283.957,-0.358,3.936,3.9303232925718543,4.0042166445946386,0.6018675318411975,0.11152680612790355,0.033832327133448616,0.005676707428145633,0.61,0.813246815880253
62284.955,-0.358,3.928,3.9304282260119114,4.0042123780888375,0.6017529622501336,0.11152627707279297,0.03391526446930759,-0.002428226011911505,0.61,0.8247037749866348
62285.955,-0.358,3.932,3.9302965335524145,4.004161123657811,0.6016918925322612,0.11151991906030438,0.03390011254598883,0.0017034664475854555,0.61,0.8308107467738801
62286.957,-0.358,3.928,3.9302855353958077,4.0041337989330446,0.601579169733407,0.11151652770327028,0.03397948464237316,-0.0022855353958077806,0.609,0.7420830266593015
62287.961,-0.358,3.932,3.9301581754308237,4.004083355049623,0.6015198909806049,0.11151026371894501,0.033960882280919695,0.0018418245691762536,0.609,0.7480109019395109
62288.958,-0.358,3.936,3.9301513776913435,4.004056823550736,0.6015124667374084,0.11150696742997533,0.03384741412442847,0.005848622308656459,0.609,0.748753326259155
62289.963,-0.358,3.932,3.9302613681332716,4.004053500473431,0.6014518063039938,0.11150655448751065,0.03383158972082033,0.0017386318667282907,0.609,0.7548193696006233
62290.963,-0.358,3.932,3.9302512064390998,4.004026347350985,0.6013912665834119,0.11150317962480387,0.03381556191328363,0.001748793560900186,0.609,0.7608733416588076
62291.969,-0.358,3.932,3.9302412969292684,4.00399924537779,0.6013308442735734,0.11149980991717218,0.033799337186359094,0.0017587030707315598,0.609,0.7669155726426569
62292.969,-0.358,3.928,3.9302316317432546,4.003972193099072,0.6012189048720172,0.11149644519334409,0.03387772595370494,-0.0022316317432546917,0.609,0.7781095127982751
62293.967,-0.358,3.932,3.930105561851143,4.0039220680394,0.6011602351986657,0.11149020756439199,0.0338581167861419,0.001894438148856814,0.609,0.7839764801334304
62294.973,-0.358,3.928,3.930100015489957,4.003895792591762,0.6010499963600857,0.11148693618557644,0.03393322597669577,-0.0021000154899568635,0.609,0.7950003639914272
62295.973,-0.358,3.932,3.929977932147429,4.003846414450591,0.6009929717656404,0.11148078542950016,0.03391044129719029,0.0020220678525708635,0.609,0.8007028234359614
62296.971,-0.358,3.936,3.9299762507541427,4.003820868318082,0.6009875736967899,0.11147760175116826,0.03379286667912051,0.006023749245857246,0.609,0.8012426303210085
62297.976,-0.357,3.932,3.930203105848953,4.0038185539727005,0.6009278268641427,0.11147730030687152,0.0337754503241602,0.0017968941510471126,0.609,0.8072173135857286
62298.976,-0.357,3.928,3.930194899695676,4.003791785385317,0.600816654868652,0.11147396305140694,0.03385272331544123,-0.002194899695675989,0.608,0.7183345131347996
62299.977,-0.357,3.928,3.930070236605298,4.003741969277412,0.6007070768694099,0.1114677493961035,0.03392682743219229,-0.002070236605298259,0.608,0.7292923130590045
62300.987,-0.357,3.936,3.929949408821032,4.00369285815189,0.6007021704982382,0.11146161980280864,0.033808216917122366,0.006050591178968112,0.608,0.7297829501761832
62301.989,-0.357,3.924,3.9300656025736598,4.003690658978936,0.600541194581684,0.11146134523287417,0.03397719094542202,-0.006065602573659845,0.608,0.7458805418316006
62302.982,-0.357,3.936,3.929828135001075,4.003618494878609,0.6005378367053463,0.11145233119286746,0.033855565984742854,0.006171864998925081,0.608,0.7462163294653656
62303.996,-0.357,3.932,3.929947998076213,4.0036169893618485,0.6004813417949003,0.11145214305072779,0.033831915436759924,0.0020520019237868503,0.608,0.7518658205099671
62304.988,-0.357,3.928,3.929947386056636,4.003591658368382,0.6003733932659036,0.11144897693976319,0.033903172480761856,-0.0019473860566359136,0.608,0.762660673409643
62306.005,-0.358,3.928,3.9297182039470266,4.003543145909964,0.6002681524843881,0.1114429235998676,0.03396912128565691,-0.0017182039470267085,0.608,0.7731847515611845
62307.001,-0.357,3.936,3.929719207730971,4.003496047531551,0.6002660835472814,0.11143701750942986,0.03384489079710336,0.00628079226902889,0.608,0.7733916452718592
62307.999,-0.357,3.932,3.9298422213674016,4.003495119489734,0.600210910229016,0.11143690135581304,0.03381874142576641,0.0021577786325983617,0.608,0.7789089770984026
62309.001,-0.358,3.928,3.9297327984716954,4.003470265602497,0.6001055216333481,0.11143380318942135,0.03388527249291161,-0.0017327984716954958,0.608,0.7894478366651914
62310.005,-0.357,3.932,3.929733138664243,4.003423088088855,0.60005174261131,0.11142788182793825,0.03385642340949262,0.002266861335757042,0.608,0.7948257388689983
62311.001,-0.357,3.928,3.9297388607607027,4.003398957393387,0.5999465149092761,0.11142485846571688,0.03392267461788965,-0.0017388607607027318,0.607,0.7053485090723899
62312.011,-0.358,3.928,3.9295158336149907,4.0033516311767245,0.599843913005958,0.11141893936837637,0.03398377602345168,-0.001515833614990747,0.607,0.7156086994042021
62313.017,-0.358,3.936,3.929410912692272,4.003305579598354,0.5998454217018935,0.11141316367882509,0.033852456424530844,0.006589087307728114,0.607,0.7154578298106506
62314.012,-0.357,3.932,3.929654369650112,4.003306361050577,0.5997926048560561,0.11141324863731875,0.03382180317874575,0.002345630349887884,0.607,0.7207395143943862
62315.016,-0.357,3.932,3.9296622953969225,4.003282651901902,0.5997396684180449,0.11141027384365505,0.033791411667505496,0.002337704603077473,0.607,0.7260331581955048
62316.018,-0.357,3.932,3.9296699071883507,4.003258887003134,0.5996866169073407,0.11140729119334397,0.033761273908861814,0.002330092811649198,0.607,0.7313383092659276
62317.024,-0.357,3.928,3.9296772149153627,4.003235068373786,0.5995822412540175,0.11140430093581788,0.033826330008262524,-0.001677214915362768,0.607,0.7417758745982495
62318.019,-0.358,3.932,3.9294557429708115,4.003188096338585,0.5995316919373612,0.11139841450948634,0.03379133256132639,0.002544257029188479,0.607,0.7468308062638762
62319.029,-0.358,3.936,3.9294689687442945,4.003165395324319,0.5995321491768189,0.1113955621459978,0.03366178040404188,0.006531031255705422,0.607,0.7467850823181132
62320.026,-0.357,3.936,3.9297101947275883,4.003165704962683,0.5995296332521495,0.11139558795134491,0.03353793032743054,0.0062898052724116305,0.607,0.747036674785051
62321.025,-0.357,3.94,3.9298326369026513,4.003164575047434,0.5995764950516161,0.11139544595838057,0.0333222639997428,0.01016736309734867,0.607,0.7423504948383841
62322.024,-0.357,3.936,3.9300678307544916,4.00318562017339,0.5995691403689006,0.11139809031767188,0.03320770242650485,0.005932169245508323,0.607,0.7430859631099351
62323.036,-0.357,3.928,3.930178933735483,4.003182317371386,0.5994585228263534,0.11139767535875655,0.03328620542962536,-0.0021789337354829463,0.606,0.6541477173646615
62324.034,-0.357,3.932,3.9300531905235236,4.0031326370633895,0.5994003984085977,0.11139143161354592,0.033266437166534546,0.0019468094764762967,0.606,0.6599601591402271
62325.038,-0.358,3.932,3.92993615731831,4.003106424465597,0.5993435222530787,0.11138814887301669,0.0332442569581339,0.002063842681689909,0.606,0.6656477746921241
62326.043,-0.357,3.928,3.9300456914465323,4.003080978809135,0.5992346032137696,0.11138493534136784,0.0333194902718025,-0.0020456914465323273,0.606,0.6765396786230338
62327.044,-0.357,3.932,3.92992392339056,4.003032043536912,0.5991781186111858,0.11137877780831859,0.033296555282373394,0.0020760766094398697,0.606,0.6821881388814233
62328.041,-0.357,3.932,3.9299225587611977,4.0030066626943555,0.5991216409483265,0.11137558272505356,0.03327364351989287,0.002077441238802269,0.606,0.6878359051673444
62329.042,-0.357,3.928,3.929921172115814,4.002981282672348,0.5990143124923337,0.11137238678656923,0.03334583504039141,-0.001921172115813885,0.606,0.6985687507666261
62330.047,-0.357,3.928,3.9298031064206813,4.002933044926671,0.5989084749473982,0.11136630989218634,0.03341502142825191,-0.0018031064206813774,0.606,0.7091525052601799
62331.048,-0.357,3.932,3.929688671219347,4.00288546918419,0.5988549853646289,0.1113603130279483,0.033386236622935266,0.002311328780653099,0.606,0.7145014635371094
62332.051,-0.358,3.928,3.9295826331982004,4.002861317282471,0.5987517219866109,0.11135728060257193,0.03345039314071848,-0.0015826331982005115,0.606,0.724827801338912
62333.052,-0.357,3.932,3.92958609307911,4.0028149914577895,0.5986995328025648,0.1113514232825454,0.03341907191937891,0.002413906920889719,0.606,0.7300467197435156
