time_s,voltage_V,current_A,soc_thuc
178.361,3.648,0.583,0.024325
179.359,3.652,0.583,0.024466666666666668
180.356,3.652,0.583,0.0246
181.354,3.648,0.583,0.024733333333333333
182.365,3.652,0.583,0.024866666666666665
183.37,3.656,0.583,0.025008333333333334
184.366,3.66,0.583,0.02514166666666667
185.363,3.656,0.583,0.025275
186.364,3.652,0.583,0.02540833333333333
187.38,3.652,0.583,0.025541666666666664
188.375,3.66,0.583,0.025683333333333332
189.371,3.656,0.583,0.02581666666666667
190.374,3.66,0.583,0.02595
191.376,3.664,0.583,0.026083333333333333
192.386,3.664,0.583,0.026225
193.379,3.66,0.583,0.02635833333333333
194.388,3.664,0.583,0.026491666666666667
195.386,3.664,0.583,0.026625
196.397,3.664,0.583,0.026766666666666664
197.397,3.664,0.583,0.0269
198.392,3.668,0.583,0.027033333333333333
199.391,3.668,0.583,0.02716666666666667
200.4,3.672,0.583,0.027299999999999998
201.397,3.672,0.583,0.027441666666666666
202.41,3.668,0.583,0.027575000000000002
203.403,3.672,0.583,0.027708333333333335
204.399,3.672,0.583,0.027841666666666664
205.402,3.676,0.583,0.027983333333333332
206.416,3.672,0.583,0.02811666666666667
207.409,3.672,0.583,0.028249999999999997
208.418,3.676,0.583,0.028383333333333337
209.41,3.676,0.582,0.028516666666666666
210.419,3.676,0.583,0.028658333333333334
211.415,3.676,0.583,0.028791666666666663
212.426,3.68,0.583,0.028925
213.425,3.68,0.582,0.029058333333333332
214.421,3.68,0.583,0.0292
215.422,3.684,0.582,0.029333333333333336
216.434,3.68,0.583,0.029466666666666665
217.439,3.684,0.582,0.0296
218.434,3.684,0.583,0.029733333333333334
219.432,3.684,0.583,0.029875000000000002
220.444,3.684,0.583,0.03000833333333333
221.441,3.684,0.582,0.030141666666666667
222.436,3.688,0.582,0.030275
223.448,3.688,0.582,0.030408333333333336
224.446,3.688,0.582,0.030549999999999997
225.444,3.684,0.582,0.030683333333333333
226.457,3.688,0.582,0.030816666666666662
227.453,3.692,0.583,0.030950000000000002
228.454,3.692,0.582,0.03109166666666667
229.451,3.688,0.583,0.031225
230.464,3.692,0.582,0.031358333333333335
231.459,3.692,0.582,0.03149166666666667
232.456,3.692,0.582,0.031625
233.469,3.696,0.582,0.031766666666666665
234.464,3.7,0.582,0.0319
235.461,3.696,0.582,0.03203333333333333
236.469,3.7,0.582,0.03216666666666667
237.464,3.7,0.582,0.032299999999999995
238.476,3.696,0.582,0.03244166666666667
239.473,3.7,0.582,0.032575
240.472,3.7,0.582,0.03270833333333333
241.485,3.7,0.582,0.032841666666666665
242.48,3.704,0.582,0.032975
243.492,3.704,0.582,0.03311666666666667
244.483,3.708,0.582,0.03325
245.483,3.704,0.582,0.033383333333333334
246.486,3.704,0.582,0.03351666666666667
247.496,3.704,0.582,0.03365
248.496,3.708,0.582,0.033791666666666664
249.494,3.704,0.582,0.033925000000000004
250.494,3.708,0.582,0.03405833333333333
251.506,3.708,0.582,0.03419166666666667
252.504,3.712,0.581,0.034325
253.503,3.708,0.582,0.034466666666666666
254.502,3.712,0.582,0.034600000000000006
255.501,3.708,0.582,0.03473333333333333
256.515,3.712,0.582,0.03486666666666667
257.515,3.716,0.582,0.035
258.515,3.716,0.582,0.03514166666666667
259.51,3.712,0.582,0.035275
260.525,3.716,0.582,0.03540833333333333
261.521,3.716,0.582,0.035541666666666666
262.518,3.716,0.582,0.035675000000000005
263.521,3.716,0.582,0.03580833333333333
264.532,3.72,0.582,0.03595
265.533,3.72,0.582,0.03608333333333333
266.534,3.724,0.582,0.03621666666666667
267.533,3.724,0.582,0.03635
268.53,3.724,0.582,0.03648333333333333
269.53,3.724,0.582,0.036625000000000005
270.542,3.72,0.582,0.03675833333333333
271.539,3.724,0.582,0.03689166666666667
272.535,3.732,0.582,0.037025
273.551,3.724,0.582,0.037158333333333335
274.543,3.724,0.582,0.0373
275.552,3.732,0.581,0.03743333333333333
276.545,3.732,0.582,0.037566666666666665
277.549,3.732,0.582,0.037700000000000004
278.555,3.732,0.582,0.03783333333333333
279.554,3.728,0.582,0.037975
280.553,3.728,0.581,0.03810833333333333
281.565,3.732,0.581,0.03824166666666667
282.564,3.724,0.582,0.038375
283.56,3.732,0.582,0.03850833333333333
284.561,3.736,0.581,0.038641666666666664
285.569,3.732,0.581,0.03878333333333333
286.567,3.736,0.581,0.03891666666666667
287.567,3.728,0.582,0.03905
288.567,3.732,0.581,0.039183333333333334
289.578,3.736,0.581,0.039316666666666666
290.574,3.736,0.581,0.03945833333333333
291.577,3.736,0.581,0.039591666666666664
292.584,3.74,0.581,0.039725
293.585,3.74,0.581,0.03985833333333333
294.58,3.736,0.582,0.03999166666666667
295.593,3.732,0.581,0.04013333333333333
296.582,3.74,0.581,0.040266666666666666
297.587,3.744,0.581,0.0404
298.588,3.74,0.581,0.04053333333333333
299.593,3.744,0.581,0.04066666666666666
300.605,3.74,0.581,0.0408
301.6,3.74,0.581,0.04094166666666667
302.604,3.74,0.581,0.041075
303.607,3.744,0.581,0.04120833333333333
304.599,3.748,0.581,0.041341666666666665
305.602,3.752,0.581,0.041475000000000005
306.616,3.752,0.581,0.04160833333333333
307.607,3.744,0.581,0.04175
308.611,3.748,0.581,0.041883333333333335
309.608,3.748,0.581,0.04201666666666667
310.617,3.744,0.581,0.04215
311.623,3.752,0.581,0.04228333333333333
312.617,3.756,0.581,0.042425
313.618,3.752,0.581,0.04255833333333334
314.62,3.752,0.581,0.04269166666666666
315.632,3.752,0.581,0.042825
316.631,3.752,0.581,0.04295833333333333
317.625,3.748,0.581,0.04309166666666667
318.637,3.756,0.581,0.04323333333333334
319.633,3.744,0.581,0.043366666666666664
320.645,3.752,0.581,0.043500000000000004
321.633,3.76,0.581,0.04363333333333333
322.641,3.744,0.581,0.04376666666666667
323.639,3.752,0.581,0.0439
324.647,3.756,0.581,0.044041666666666666
325.645,3.76,0.581,0.044175
326.651,3.76,0.581,0.04430833333333333
327.652,3.76,0.581,0.044441666666666664
328.652,3.768,0.581,0.044575000000000004
329.659,3.768,0.581,0.04470833333333333
330.656,3.768,0.581,0.04485
331.663,3.76,0.581,0.044983333333333334
332.687,3.764,0.581,0.045116666666666666
333.656,3.764,0.58,0.04525
334.658,3.772,0.581,0.04538333333333333
335.661,3.764,0.581,0.045516666666666664
336.662,3.776,0.581,0.045658333333333335
337.673,3.764,0.581,0.04579166666666667
338.68,3.768,0.58,0.045925
339.673,3.764,0.58,0.04605833333333333
340.682,3.768,0.581,0.046191666666666666
341.68,3.768,0.581,0.046325000000000005
342.684,3.776,0.581,0.04645833333333333
343.683,3.768,0.581,0.0466
344.687,3.772,0.58,0.046733333333333335
345.687,3.772,0.581,0.04686666666666667
346.686,3.764,0.58,0.047
347.685,3.764,0.581,0.04713333333333333
348.692,3.768,0.581,0.047266666666666665
349.699,3.76,0.58,0.04740833333333334
350.691,3.772,0.58,0.04754166666666666
351.696,3.768,0.58,0.047675
352.701,3.772,0.58,0.047808333333333335
353.709,3.772,0.581,0.04794166666666667
354.701,3.772,0.58,0.048075
355.708,3.776,0.58,0.04820833333333333
356.702,3.772,0.58,0.048350000000000004
357.709,3.784,0.58,0.04848333333333333
358.72,3.788,0.58,0.04861666666666667
359.712,3.784,0.58,0.04875
360.721,3.776,0.58,0.04888333333333333
361.713,3.78,0.58,0.04901666666666667
362.716,3.772,0.58,0.04915
363.721,3.768,0.581,0.049291666666666664
364.722,3.78,0.581,0.049425000000000004
365.732,3.78,0.58,0.04955833333333333
366.726,3.772,0.58,0.04969166666666667
367.726,3.78,0.58,0.049825
368.726,3.772,0.58,0.049958333333333334
369.733,3.78,0.58,0.0501
370.743,3.78,0.58,0.05023333333333333
371.733,3.78,0.58,0.050366666666666664
372.742,3.776,0.58,0.0505
373.75,3.792,0.58,0.05063333333333333
374.738,3.776,0.58,0.05076666666666667
375.744,3.792,0.58,0.0509
376.752,3.784,0.58,0.051041666666666666
377.757,3.788,0.58,0.051175
378.747,3.788,0.58,0.05130833333333333
379.756,3.788,0.58,0.05144166666666666
380.761,3.796,0.58,0.051575
381.753,3.796,0.58,0.05170833333333333
382.755,3.792,0.58,0.05184166666666667
383.762,3.8,0.58,0.05198333333333333
384.772,3.8,0.58,0.052116666666666665
385.766,3.788,0.58,0.052250000000000005
386.774,3.784,0.58,0.05238333333333333
387.763,3.792,0.58,0.05251666666666667
388.774,3.796,0.58,0.05265
389.78,3.792,0.58,0.052783333333333335
390.774,3.8,0.58,0.052925
391.78,3.796,0.58,0.05305833333333333
392.78,3.792,0.58,0.053191666666666665
393.784,3.8,0.58,0.053325000000000004
394.792,3.808,0.58,0.05345833333333334
395.784,3.8,0.58,0.05359166666666667
396.791,3.784,0.58,0.053725
397.792,3.796,0.58,0.05386666666666667
398.787,3.788,0.58,0.054
399.799,3.792,0.58,0.054133333333333325
400.798,3.8,0.58,0.05426666666666667
401.793,3.788,0.58,0.054400000000000004
402.804,3.808,0.58,0.05453333333333333
403.8,3.808,0.58,0.05466666666666666
404.812,3.796,0.58,0.05480833333333333
405.808,3.804,0.58,0.05494166666666667
406.804,3.804,0.58,0.055075000000000006
407.803,3.796,0.58,0.05520833333333333
408.815,3.808,0.58,0.055341666666666664
409.809,3.8,0.58,0.055475
410.818,3.804,0.58,0.055608333333333336
411.813,3.8,0.58,0.05574166666666667
412.824,3.8,0.579,0.055883333333333333
413.819,3.796,0.58,0.056016666666666666
414.819,3.808,0.58,0.05615
415.832,3.812,0.58,0.05628333333333334
416.828,3.804,0.58,0.05641666666666667
417.823,3.796,0.579,0.056549999999999996
418.837,3.804,0.58,0.05668333333333333
419.835,3.8,0.58,0.056825
420.829,3.812,0.579,0.056958333333333326
421.844,3.804,0.58,0.05709166666666667
422.843,3.8,0.579,0.057225
423.839,3.816,0.58,0.05735833333333333
424.851,3.812,0.579,0.05749166666666666
425.847,3.8,0.579,0.057625
426.844,3.804,0.579,0.057758333333333335
427.856,3.82,0.579,0.05789166666666667
428.854,3.816,0.579,0.05803333333333333
429.855,3.812,0.579,0.058166666666666665
430.854,3.8,0.579,0.0583
431.863,3.816,0.579,0.05843333333333334
432.866,3.812,0.58,0.05856666666666667
433.861,3.808,0.579,0.058699999999999995
434.868,3.82,0.579,0.05883333333333333
435.86,3.824,0.58,0.058975
436.867,3.824,0.579,0.05910833333333334
437.874,3.816,0.579,0.05924166666666667
438.866,3.824,0.579,0.059375
439.875,3.82,0.579,0.05950833333333333
440.88,3.808,0.579,0.05964166666666666
441.87,3.812,0.579,0.059775
442.879,3.812,0.579,0.059908333333333334
443.888,3.82,0.579,0.06004166666666667
444.881,3.82,0.579,0.06018333333333333
445.89,3.824,0.579,0.060316666666666664
446.895,3.82,0.579,0.060450000000000004
447.887,3.812,0.579,0.060583333333333336
448.891,3.804,0.579,0.06071666666666667
449.897,3.808,0.579,0.060849999999999994
450.903,3.82,0.579,0.06098333333333334
451.895,3.82,0.579,0.061116666666666666
452.898,3.82,0.579,0.06125833333333334
453.903,3.824,0.579,0.06139166666666667
454.907,3.824,0.579,0.061524999999999996
455.913,3.816,0.579,0.06165833333333333
456.908,3.816,0.579,0.06179166666666667
457.915,3.82,0.579,0.061925
458.907,3.82,0.579,0.06205833333333333
459.912,3.82,0.579,0.062191666666666666
460.919,3.824,0.579,0.062325000000000005
461.911,3.82,0.579,0.06246666666666666
462.921,3.832,0.579,0.0626
463.93,3.824,0.579,0.06273333333333334
464.922,3.824,0.579,0.06286666666666667
465.932,3.832,0.579,0.063
466.925,3.828,0.579,0.06313333333333333
467.923,3.82,0.579,0.06326666666666667
468.929,3.824,0.579,0.0634
469.938,3.828,0.578,0.06354166666666666
470.932,3.832,0.579,0.063675
471.937,3.836,0.578,0.06380833333333333
472.944,3.84,0.579,0.06394166666666667
473.934,3.828,0.579,0.06407500000000001
474.94,3.824,0.579,0.06420833333333333
475.941,3.824,0.579,0.06434166666666666
476.941,3.836,0.579,0.064475
477.957,3.828,0.579,0.06460833333333334
478.959,3.832,0.579,0.06475
479.96,3.844,0.579,0.06488333333333333
480.963,3.832,0.579,0.06501666666666667
481.955,3.828,0.579,0.06515
482.959,3.824,0.579,0.06528333333333333
483.967,3.816,0.579,0.06541666666666666
484.958,3.844,0.579,0.06555
485.966,3.82,0.579,0.06568333333333333
486.975,3.832,0.579,0.06581666666666668
487.967,3.828,0.579,0.06595833333333334
488.974,3.836,0.579,0.06609166666666667
489.98,3.836,0.579,0.06622499999999999
490.974,3.828,0.579,0.06635833333333332
491.982,3.84,0.578,0.06649166666666667
492.974,3.832,0.579,0.066625
493.981,3.836,0.579,0.06675833333333334
494.988,3.832,0.579,0.06689166666666667
495.981,3.836,0.579,0.067025
496.988,3.836,0.579,0.06716666666666667
497.996,3.832,0.579,0.0673
498.985,3.832,0.579,0.06743333333333333
499.995,3.832,0.578,0.06756666666666666
501.001,3.824,0.579,0.0677
501.991,3.836,0.579,0.06783333333333334
502.998,3.836,0.579,0.06796666666666668
504.008,3.832,0.579,0.0681
504.999,3.824,0.579,0.06823333333333333
506.008,3.84,0.579,0.06837499999999999
507.001,3.844,0.579,0.06850833333333332
508.006,3.824,0.579,0.06864166666666667
509.013,3.848,0.578,0.068775
510.019,3.828,0.579,0.06890833333333334
511.01,3.836,0.579,0.06904166666666667
512.019,3.836,0.579,0.069175
513.025,3.832,0.579,0.06930833333333333
514.017,3.828,0.579,0.06944166666666667
515.025,3.836,0.578,0.069575
516.029,3.844,0.579,0.06971666666666666
517.033,3.848,0.579,0.06985
518.024,3.84,0.579,0.06998333333333334
519.033,3.844,0.579,0.07011666666666666
520.027,3.836,0.579,0.07024999999999999
521.034,3.828,0.579,0.07038333333333333
522.037,3.836,0.578,0.07051666666666667
523.044,3.84,0.578,0.07065
524.049,3.844,0.579,0.07078333333333334
525.043,3.848,0.579,0.070925
526.049,3.848,0.578,0.07105833333333333
527.055,3.828,0.579,0.07119166666666667
528.046,3.844,0.579,0.071325
529.053,3.836,0.578,0.07145833333333333
530.061,3.832,0.579,0.07159166666666666
531.051,3.844,0.579,0.071725
532.062,3.844,0.579,0.07185833333333334
533.064,3.836,0.578,0.07199166666666666
534.069,3.836,0.579,0.07213333333333334
535.056,3.832,0.579,0.07226666666666666
536.063,3.836,0.579,0.07239999999999999
537.069,3.848,0.579,0.07253333333333334
538.075,3.84,0.578,0.07266666666666667
539.067,3.84,0.579,0.0728
540.073,3.856,0.579,0.07293333333333334
541.075,3.836,0.579,0.07306666666666667
542.073,3.832,0.578,0.0732
543.072,3.844,0.578,0.07333333333333333
544.086,3.84,0.579,0.073475
545.087,3.844,0.578,0.07360833333333333
546.092,3.84,0.579,0.07374166666666666
547.083,3.836,0.579,0.07387500000000001
548.092,3.852,0.578,0.07400833333333333
549.094,3.84,0.579,0.07414166666666666
550.1,3.844,0.578,0.074275
551.093,3.848,0.578,0.07440833333333334
552.1,3.848,0.578,0.07454166666666667
553.093,3.848,0.578,0.074675
554.099,3.844,0.579,0.07481666666666667
555.107,3.852,0.579,0.07495
556.113,3.844,0.578,0.07508333333333334
557.106,3.84,0.579,0.07521666666666667
558.114,3.832,0.578,0.07535
559.108,3.836,0.578,0.07548333333333333
560.116,3.836,0.578,0.07561666666666667
561.117,3.84,0.579,0.07575
562.124,3.844,0.578,0.07588333333333333
563.115,3.856,0.579,0.07601666666666666
564.124,3.84,0.578,0.07615833333333333
565.129,3.848,0.578,0.07629166666666666
566.122,3.856,0.578,0.07642499999999999
567.13,3.836,0.579,0.07655833333333334
568.135,3.852,0.579,0.07669166666666667
569.129,3.848,0.578,0.076825
570.136,3.844,0.578,0.07695833333333332
571.128,3.848,0.578,0.07709166666666667
572.134,3.852,0.579,0.077225
573.145,3.836,0.579,0.07735833333333333
574.134,3.836,0.579,0.0775
575.142,3.848,0.579,0.07763333333333333
576.151,3.848,0.578,0.07776666666666666
577.14,3.848,0.578,0.0779
578.147,3.848,0.579,0.07803333333333333
579.148,3.84,0.578,0.07816666666666666
580.15,3.836,0.579,0.0783
581.162,3.856,0.578,0.07843333333333334
582.16,3.84,0.578,0.07856666666666667
583.163,3.852,0.579,0.07869999999999999
584.162,3.832,0.579,0.07884166666666667
585.164,3.844,0.578,0.078975
586.16,3.848,0.579,0.07910833333333334
587.163,3.84,0.579,0.07924166666666667
588.166,3.856,0.579,0.079375
589.173,3.86,0.578,0.07950833333333333
590.176,3.84,0.578,0.07964166666666667
591.181,3.852,0.578,0.079775
592.171,3.848,0.578,0.07990833333333333
593.176,3.836,0.578,0.08005
594.18,3.844,0.579,0.08018333333333333
595.184,3.856,0.579,0.08031666666666666
596.177,3.848,0.578,0.08045000000000001
597.182,3.84,0.578,0.08058333333333334
598.188,3.856,0.579,0.08071666666666667
599.195,3.848,0.578,0.08084999999999999
600.201,3.848,0.579,0.08098333333333334
601.193,3.852,0.578,0.08111666666666667
602.199,3.836,0.578,0.08125
603.205,3.84,0.578,0.08139166666666667
604.208,3.844,0.579,0.081525
605.199,3.852,0.579,0.08165833333333333
606.201,3.848,0.578,0.08179166666666667
607.204,3.856,0.578,0.081925
608.205,3.844,0.578,0.08205833333333333
609.215,3.86,0.579,0.08219166666666666
610.216,3.84,0.578,0.08232500000000001
611.218,3.844,0.579,0.08245833333333334
612.211,3.848,0.578,0.08259166666666666
613.218,3.86,0.578,0.08273333333333334
614.223,3.844,0.578,0.08286666666666666
615.225,3.856,0.578,0.08299999999999999
616.226,3.848,0.578,0.08313333333333334
617.23,3.84,0.578,0.08326666666666667
618.231,3.84,0.578,0.0834
619.232,3.832,0.578,0.08353333333333333
620.225,3.84,0.578,0.08366666666666667
621.23,3.848,0.579,0.0838
622.236,3.836,0.578,0.08393333333333333
623.243,3.848,0.578,0.08406666666666666
624.234,3.852,0.578,0.08420833333333333
625.239,3.848,0.578,0.08434166666666666
626.248,3.84,0.578,0.08447500000000001
627.24,3.856,0.578,0.08460833333333334
628.247,3.84,0.578,0.08474166666666666
629.253,3.856,0.578,0.08487499999999999
630.256,3.848,0.578,0.08500833333333334
631.249,3.848,0.578,0.08514166666666667
632.264,3.84,0.578,0.085275
633.254,3.848,0.578,0.08540833333333332
634.261,3.856,0.578,0.08555
635.269,3.856,0.578,0.08568333333333333
636.26,3.848,0.578,0.08581666666666667
637.263,3.852,0.578,0.08595
638.27,3.856,0.579,0.08608333333333333
639.276,3.852,0.578,0.08621666666666666
640.268,3.84,0.579,0.08635000000000001
641.276,3.848,0.578,0.08648333333333333
642.284,3.848,0.578,0.08661666666666666
643.276,3.848,0.578,0.08675
644.28,3.844,0.578,0.08689166666666666
645.29,3.848,0.578,0.087025
646.278,3.84,0.578,0.08715833333333334
647.286,3.844,0.578,0.08729166666666667
648.29,3.848,0.579,0.087425
649.284,3.852,0.578,0.08755833333333332
650.291,3.848,0.578,0.08769166666666667
651.296,3.856,0.578,0.087825
652.289,3.852,0.578,0.08795833333333333
653.294,3.852,0.578,0.08809166666666667
654.298,3.852,0.578,0.088225
655.302,3.856,0.578,0.08836666666666668
656.31,3.856,0.579,0.08850000000000001
657.3,3.856,0.579,0.08863333333333333
658.307,3.852,0.578,0.08876666666666666
659.315,3.852,0.578,0.0889
660.319,3.844,0.578,0.08903333333333334
661.31,3.856,0.578,0.08916666666666667
662.318,3.848,0.579,0.08929999999999999
663.324,3.852,0.578,0.08943333333333332
664.327,3.852,0.578,0.08956666666666667
665.32,3.852,0.578,0.08970833333333333
666.329,3.844,0.578,0.08984166666666667
667.321,3.84,0.578,0.089975
668.33,3.856,0.578,0.09010833333333333
669.338,3.856,0.578,0.09024166666666668
670.33,3.844,0.578,0.090375
671.336,3.852,0.578,0.09050833333333333
672.335,3.84,0.578,0.09064166666666666
673.334,3.864,0.578,0.09077500000000001
674.333,3.844,0.578,0.09090833333333334
675.334,3.864,0.578,0.09105
676.351,3.852,0.578,0.09118333333333334
677.345,3.844,0.578,0.09131666666666667
678.354,3.856,0.578,0.09144999999999999
679.345,3.84,0.578,0.09158333333333334
680.35,3.852,0.578,0.09171666666666667
681.36,3.86,0.578,0.09185
682.35,3.864,0.578,0.09198333333333333
683.366,3.852,0.578,0.09211666666666667
684.356,3.852,0.579,0.09225
685.359,3.856,0.578,0.09239166666666666
686.366,3.844,0.578,0.092525
687.373,3.856,0.578,0.09265833333333333
688.367,3.844,0.578,0.09279166666666666
689.375,3.856,0.578,0.09292500000000001
690.379,3.852,0.578,0.09305833333333334
691.371,3.856,0.578,0.09319166666666666
692.377,3.852,0.578,0.09332499999999999
693.385,3.844,0.578,0.09345833333333334
694.376,3.848,0.578,0.09359166666666667
695.376,3.86,0.578,0.093725
696.381,3.852,0.578,0.09386666666666667
