time_s,voltage_V,current_A,soc_k,soc_c,state,timestamp
7134.448,4.112,0.466,0.645,0.688,CHG,2026-01-20 00:57:55.523
7135.441,4.112,0.466,0.645,0.688,CHG,2026-01-20 00:57:56.516
7136.449,4.108,0.463,0.645,0.688,CHG,2026-01-20 00:57:57.524
7137.443,4.108,0.465,0.645,0.6890000000000001,CHG,2026-01-20 00:57:58.518
7138.449,4.112,0.464,0.645,0.6890000000000001,CHG,2026-01-20 00:57:59.524
7139.455,4.1,0.463,0.645,0.6890000000000001,CHG,2026-01-20 00:58:00.530
7140.445,4.116,0.466,0.645,0.6890000000000001,CHG,2026-01-20 00:58:01.520
7141.461,4.112,0.464,0.6459999999999999,0.6890000000000001,CHG,2026-01-20 00:58:02.536
7142.448,4.112,0.464,0.6459999999999999,0.6890000000000001,CHG,2026-01-20 00:58:03.523
7143.452,4.112,0.463,0.6459999999999999,0.6890000000000001,CHG,2026-01-20 00:58:04.527
7144.461,4.116,0.465,0.6459999999999999,0.6890000000000001,CHG,2026-01-20 00:58:05.536
7145.464,4.108,0.464,0.6459999999999999,0.6890000000000001,CHG,2026-01-20 00:58:06.539
7146.457,4.112,0.464,0.6459999999999999,0.69,CHG,2026-01-20 00:58:07.532
7147.466,4.108,0.465,0.6459999999999999,0.69,CHG,2026-01-20 00:58:08.541
7148.471,4.108,0.463,0.6459999999999999,0.69,CHG,2026-01-20 00:58:09.546
7149.464,4.112,0.464,0.6459999999999999,0.69,CHG,2026-01-20 00:58:10.539
7150.468,4.112,0.461,0.6459999999999999,0.69,CHG,2026-01-20 00:58:11.543
7151.475,4.112,0.462,0.647,0.69,CHG,2026-01-20 00:58:12.550
7152.481,4.112,0.462,0.647,0.69,CHG,2026-01-20 00:58:13.556
7153.477,4.108,0.461,0.647,0.69,CHG,2026-01-20 00:58:14.552
7154.483,4.112,0.462,0.647,0.69,CHG,2026-01-20 00:58:15.558
7155.475,4.104,0.462,0.647,0.69,CHG,2026-01-20 00:58:16.550
7156.481,4.112,0.463,0.647,0.691,CHG,2026-01-20 00:58:17.556
7157.487,4.1,0.463,0.647,0.691,CHG,2026-01-20 00:58:18.562
7158.48,4.104,0.463,0.647,0.691,CHG,2026-01-20 00:58:19.555
7159.487,4.108,0.463,0.647,0.691,CHG,2026-01-20 00:58:20.562
7160.495,4.108,0.463,0.647,0.691,CHG,2026-01-20 00:58:21.570
7161.501,4.108,0.461,0.647,0.691,CHG,2026-01-20 00:58:22.576
7162.496,4.108,0.462,0.647,0.691,CHG,2026-01-20 00:58:23.571
7163.49,4.104,0.464,0.647,0.691,CHG,2026-01-20 00:58:24.565
7164.5,4.104,0.464,0.647,0.691,CHG,2026-01-20 00:58:25.575
7165.509,4.108,0.462,0.647,0.6920000000000001,CHG,2026-01-20 00:58:26.584
7166.5,4.108,0.462,0.647,0.6920000000000001,CHG,2026-01-20 00:58:27.575
7167.508,4.108,0.463,0.648,0.6920000000000001,CHG,2026-01-20 00:58:28.583
7168.515,4.108,0.46,0.648,0.6920000000000001,CHG,2026-01-20 00:58:29.590
7169.508,4.108,0.461,0.648,0.6920000000000001,CHG,2026-01-20 00:58:30.583
7170.517,4.108,0.462,0.648,0.6920000000000001,CHG,2026-01-20 00:58:31.592
7171.508,4.104,0.46,0.648,0.6920000000000001,CHG,2026-01-20 00:58:32.583
7172.516,4.108,0.462,0.648,0.6920000000000001,CHG,2026-01-20 00:58:33.591
7173.519,4.108,0.462,0.648,0.6920000000000001,CHG,2026-01-20 00:58:34.594
7174.527,4.104,0.46,0.648,0.693,CHG,2026-01-20 00:58:35.602
7175.52,4.108,0.46,0.648,0.693,CHG,2026-01-20 00:58:36.595
7176.528,4.108,0.46,0.648,0.693,CHG,2026-01-20 00:58:37.603
7177.52,4.112,0.46,0.648,0.693,CHG,2026-01-20 00:58:38.595
7178.529,4.116,0.46,0.648,0.693,CHG,2026-01-20 00:58:39.604
7179.529,4.1,0.461,0.648,0.693,CHG,2026-01-20 00:58:40.604
7180.528,4.108,0.459,0.648,0.693,CHG,2026-01-20 00:58:41.603
7181.53,4.108,0.461,0.649,0.693,CHG,2026-01-20 00:58:42.605
7182.532,4.112,0.459,0.649,0.693,CHG,2026-01-20 00:58:43.607
7183.533,4.112,0.459,0.649,0.693,CHG,2026-01-20 00:58:44.608
7184.54,4.116,0.459,0.649,0.6940000000000001,CHG,2026-01-20 00:58:45.615
7185.534,4.108,0.459,0.649,0.6940000000000001,CHG,2026-01-20 00:58:46.609
7186.542,4.112,0.459,0.649,0.6940000000000001,CHG,2026-01-20 00:58:47.617
7187.55,4.108,0.459,0.649,0.6940000000000001,CHG,2026-01-20 00:58:48.625
7188.545,4.108,0.46,0.649,0.6940000000000001,CHG,2026-01-20 00:58:49.620
7189.551,4.108,0.459,0.649,0.6940000000000001,CHG,2026-01-20 00:58:50.626
7190.56,4.104,0.459,0.649,0.6940000000000001,CHG,2026-01-20 00:58:51.635
7191.554,4.108,0.459,0.649,0.6940000000000001,CHG,2026-01-20 00:58:52.629
7192.548,4.116,0.458,0.65,0.6940000000000001,CHG,2026-01-20 00:58:53.623
7193.553,4.104,0.456,0.65,0.695,CHG,2026-01-20 00:58:54.628
7194.563,4.108,0.457,0.65,0.695,CHG,2026-01-20 00:58:55.638
7195.568,4.112,0.456,0.65,0.695,CHG,2026-01-20 00:58:56.643
7196.561,4.108,0.459,0.65,0.695,CHG,2026-01-20 00:58:57.636
7197.569,4.112,0.458,0.65,0.695,CHG,2026-01-20 00:58:58.644
7198.561,4.108,0.458,0.65,0.695,CHG,2026-01-20 00:58:59.636
7199.569,4.112,0.458,0.65,0.695,CHG,2026-01-20 00:59:00.644
7200.575,4.108,0.461,0.65,0.695,CHG,2026-01-20 00:59:01.650
7201.568,4.108,0.46,0.65,0.695,CHG,2026-01-20 00:59:02.643
7202.574,4.108,0.459,0.65,0.695,CHG,2026-01-20 00:59:03.649
7203.57,4.112,0.459,0.65,0.696,CHG,2026-01-20 00:59:04.645
7204.58,4.108,0.457,0.65,0.696,CHG,2026-01-20 00:59:05.655
7205.581,4.108,0.458,0.6509999999999999,0.696,CHG,2026-01-20 00:59:06.656
7206.591,4.116,0.457,0.6509999999999999,0.696,CHG,2026-01-20 00:59:07.666
7207.589,4.1,0.459,0.6509999999999999,0.696,CHG,2026-01-20 00:59:08.664
7208.58,4.104,0.458,0.6509999999999999,0.696,CHG,2026-01-20 00:59:09.655
7209.582,4.112,0.46,0.6509999999999999,0.696,CHG,2026-01-20 00:59:10.657
7210.592,4.112,0.458,0.6509999999999999,0.696,CHG,2026-01-20 00:59:11.667
7211.599,4.108,0.458,0.6509999999999999,0.696,CHG,2026-01-20 00:59:12.674
7212.592,4.112,0.458,0.6509999999999999,0.6970000000000001,CHG,2026-01-20 00:59:13.667
7213.604,4.108,0.457,0.6509999999999999,0.6970000000000001,CHG,2026-01-20 00:59:14.679
7214.593,4.108,0.458,0.6509999999999999,0.6970000000000001,CHG,2026-01-20 00:59:15.668
7215.604,4.112,0.458,0.6509999999999999,0.6970000000000001,CHG,2026-01-20 00:59:16.679
7216.609,4.108,0.457,0.6509999999999999,0.6970000000000001,CHG,2026-01-20 00:59:17.684
7217.603,4.112,0.457,0.6509999999999999,0.6970000000000001,CHG,2026-01-20 00:59:18.678
7218.609,4.108,0.456,0.652,0.6970000000000001,CHG,2026-01-20 00:59:19.684
7219.604,4.116,0.457,0.652,0.6970000000000001,CHG,2026-01-20 00:59:20.679
7220.611,4.112,0.456,0.652,0.6970000000000001,CHG,2026-01-20 00:59:21.686
7221.619,4.12,0.456,0.652,0.6970000000000001,CHG,2026-01-20 00:59:22.694
7222.611,4.112,0.458,0.652,0.698,CHG,2026-01-20 00:59:23.686
7223.616,4.108,0.457,0.652,0.698,CHG,2026-01-20 00:59:24.691
7224.623,4.108,0.457,0.652,0.698,CHG,2026-01-20 00:59:25.698
7225.625,4.112,0.457,0.652,0.698,CHG,2026-01-20 00:59:26.700
7226.621,4.112,0.457,0.652,0.698,CHG,2026-01-20 00:59:27.696
7227.624,4.112,0.455,0.652,0.698,CHG,2026-01-20 00:59:28.699
7228.635,4.112,0.456,0.653,0.698,CHG,2026-01-20 00:59:29.710
7229.629,4.112,0.456,0.653,0.698,CHG,2026-01-20 00:59:30.704
7230.634,4.108,0.456,0.653,0.698,CHG,2026-01-20 00:59:31.709
7231.627,4.112,0.456,0.653,0.6990000000000001,CHG,2026-01-20 00:59:32.702
7232.63,4.112,0.456,0.653,0.6990000000000001,CHG,2026-01-20 00:59:33.705
7233.636,4.116,0.455,0.653,0.6990000000000001,CHG,2026-01-20 00:59:34.711
7234.641,4.116,0.457,0.653,0.6990000000000001,CHG,2026-01-20 00:59:35.716
7235.634,4.104,0.455,0.653,0.6990000000000001,CHG,2026-01-20 00:59:36.709
7236.643,4.112,0.456,0.653,0.6990000000000001,CHG,2026-01-20 00:59:37.718
7237.639,4.112,0.455,0.653,0.6990000000000001,CHG,2026-01-20 00:59:38.714
7238.649,4.116,0.455,0.654,0.6990000000000001,CHG,2026-01-20 00:59:39.724
7239.644,4.112,0.456,0.654,0.6990000000000001,CHG,2026-01-20 00:59:40.719
7240.654,4.108,0.455,0.654,0.7,CHG,2026-01-20 00:59:41.729
7241.646,4.108,0.456,0.654,0.7,CHG,2026-01-20 00:59:42.721
7242.656,4.108,0.454,0.654,0.7,CHG,2026-01-20 00:59:43.731
7243.65,4.112,0.458,0.654,0.7,CHG,2026-01-20 00:59:44.725
7244.661,4.112,0.455,0.654,0.7,CHG,2026-01-20 00:59:45.736
7245.668,4.108,0.455,0.654,0.7,CHG,2026-01-20 00:59:46.743
7246.666,4.112,0.456,0.654,0.7,CHG,2026-01-20 00:59:47.741
7247.672,4.112,0.456,0.654,0.7,CHG,2026-01-20 00:59:48.747
7248.671,4.112,0.455,0.654,0.7,CHG,2026-01-20 00:59:49.746
7249.675,4.112,0.455,0.654,0.7,CHG,2026-01-20 00:59:50.750
7250.667,4.116,0.456,0.654,0.701,CHG,2026-01-20 00:59:51.742
7251.676,4.116,0.457,0.655,0.701,CHG,2026-01-20 00:59:52.751
7252.68,4.104,0.456,0.655,0.701,CHG,2026-01-20 00:59:53.755
7253.672,4.108,0.456,0.655,0.701,CHG,2026-01-20 00:59:54.747
7254.682,4.116,0.454,0.655,0.701,CHG,2026-01-20 00:59:55.757
7255.674,4.112,0.455,0.655,0.701,CHG,2026-01-20 00:59:56.749
7256.685,4.112,0.456,0.655,0.701,CHG,2026-01-20 00:59:57.760
7257.691,4.108,0.455,0.655,0.701,CHG,2026-01-20 00:59:58.766
7258.684,4.112,0.456,0.655,0.701,CHG,2026-01-20 00:59:59.759
7259.692,4.112,0.456,0.655,0.7020000000000001,CHG,2026-01-20 01:00:00.767
7260.686,4.112,0.455,0.655,0.7020000000000001,CHG,2026-01-20 01:00:01.761
7261.694,4.108,0.454,0.655,0.7020000000000001,CHG,2026-01-20 01:00:02.769
7262.703,4.112,0.454,0.655,0.7020000000000001,CHG,2026-01-20 01:00:03.778
7263.697,4.112,0.454,0.655,0.7020000000000001,CHG,2026-01-20 01:00:04.772
7264.703,4.112,0.454,0.6559999999999999,0.7020000000000001,CHG,2026-01-20 01:00:05.778
7265.695,4.108,0.454,0.6559999999999999,0.7020000000000001,CHG,2026-01-20 01:00:06.770
7266.703,4.112,0.454,0.6559999999999999,0.7020000000000001,CHG,2026-01-20 01:00:07.778
7267.71,4.104,0.453,0.6559999999999999,0.7020000000000001,CHG,2026-01-20 01:00:08.785
7268.715,4.116,0.453,0.6559999999999999,0.7020000000000001,CHG,2026-01-20 01:00:09.790
7269.709,4.112,0.453,0.6559999999999999,0.703,CHG,2026-01-20 01:00:10.784
7270.718,4.112,0.454,0.6559999999999999,0.703,CHG,2026-01-20 01:00:11.793
7271.721,4.108,0.453,0.6559999999999999,0.703,CHG,2026-01-20 01:00:12.796
7272.723,4.108,0.454,0.6559999999999999,0.703,CHG,2026-01-20 01:00:13.798
7273.725,4.112,0.452,0.6559999999999999,0.703,CHG,2026-01-20 01:00:14.800
7274.713,4.112,0.453,0.6559999999999999,0.703,CHG,2026-01-20 01:00:15.788
7275.715,4.112,0.454,0.6559999999999999,0.703,CHG,2026-01-20 01:00:16.790
7276.724,4.112,0.454,0.6559999999999999,0.703,CHG,2026-01-20 01:00:17.799
7277.732,4.112,0.452,0.6559999999999999,0.703,CHG,2026-01-20 01:00:18.807
7278.723,4.108,0.454,0.657,0.7040000000000001,CHG,2026-01-20 01:00:19.798
7279.732,4.112,0.454,0.657,0.7040000000000001,CHG,2026-01-20 01:00:20.807
7280.738,4.112,0.452,0.657,0.7040000000000001,CHG,2026-01-20 01:00:21.813
7281.731,4.116,0.454,0.657,0.7040000000000001,CHG,2026-01-20 01:00:22.806
7282.739,4.124,0.453,0.657,0.7040000000000001,CHG,2026-01-20 01:00:23.814
7283.732,4.1,0.452,0.657,0.7040000000000001,CHG,2026-01-20 01:00:24.807
7284.737,4.104,0.452,0.657,0.7040000000000001,CHG,2026-01-20 01:00:25.812
7285.743,4.116,0.451,0.657,0.7040000000000001,CHG,2026-01-20 01:00:26.818
7286.741,4.108,0.453,0.657,0.7040000000000001,CHG,2026-01-20 01:00:27.816
7287.737,4.112,0.452,0.657,0.7040000000000001,CHG,2026-01-20 01:00:28.812
7288.746,4.108,0.451,0.657,0.705,CHG,2026-01-20 01:00:29.821
7289.754,4.108,0.453,0.657,0.705,CHG,2026-01-20 01:00:30.829
7290.746,4.112,0.453,0.657,0.705,CHG,2026-01-20 01:00:31.821
7291.757,4.108,0.451,0.657,0.705,CHG,2026-01-20 01:00:32.832
7292.753,4.116,0.45,0.6579999999999999,0.705,CHG,2026-01-20 01:00:33.828
7293.758,4.096,0.452,0.657,0.705,CHG,2026-01-20 01:00:34.833
7294.766,4.124,0.454,0.6579999999999999,0.705,CHG,2026-01-20 01:00:35.841
7295.758,4.116,0.452,0.6579999999999999,0.705,CHG,2026-01-20 01:00:36.833
7296.766,4.112,0.453,0.6579999999999999,0.705,CHG,2026-01-20 01:00:37.841
7297.762,4.112,0.451,0.6579999999999999,0.706,CHG,2026-01-20 01:00:38.837
7298.766,4.116,0.451,0.6579999999999999,0.706,CHG,2026-01-20 01:00:39.841
7299.774,4.112,0.452,0.6579999999999999,0.706,CHG,2026-01-20 01:00:40.849
7300.766,4.104,0.452,0.6579999999999999,0.706,CHG,2026-01-20 01:00:41.841
7301.776,4.116,0.452,0.6579999999999999,0.706,CHG,2026-01-20 01:00:42.851
7302.77,4.112,0.452,0.6579999999999999,0.706,CHG,2026-01-20 01:00:43.845
7303.777,4.112,0.453,0.6579999999999999,0.706,CHG,2026-01-20 01:00:44.852
7304.772,4.112,0.451,0.659,0.706,CHG,2026-01-20 01:00:45.847
7305.778,4.116,0.451,0.659,0.706,CHG,2026-01-20 01:00:46.853
7306.785,4.108,0.451,0.659,0.706,CHG,2026-01-20 01:00:47.860
7307.791,4.112,0.452,0.659,0.7070000000000001,CHG,2026-01-20 01:00:48.866
7308.783,4.108,0.45,0.659,0.7070000000000001,CHG,2026-01-20 01:00:49.858
7309.79,4.112,0.452,0.659,0.7070000000000001,CHG,2026-01-20 01:00:50.865
7310.785,4.112,0.451,0.659,0.7070000000000001,CHG,2026-01-20 01:00:51.860
7311.798,4.112,0.452,0.659,0.7070000000000001,CHG,2026-01-20 01:00:52.873
7312.795,4.112,0.451,0.659,0.7070000000000001,CHG,2026-01-20 01:00:53.870
7313.796,4.108,0.451,0.659,0.7070000000000001,CHG,2026-01-20 01:00:54.871
7314.796,4.112,0.451,0.659,0.7070000000000001,CHG,2026-01-20 01:00:55.871
7315.805,4.112,0.45,0.659,0.7070000000000001,CHG,2026-01-20 01:00:56.880
7316.797,4.112,0.451,0.659,0.7070000000000001,CHG,2026-01-20 01:00:57.872
7317.806,4.112,0.45,0.66,0.708,CHG,2026-01-20 01:00:58.881
7318.813,4.112,0.451,0.66,0.708,CHG,2026-01-20 01:00:59.888
7319.806,4.112,0.45,0.66,0.708,CHG,2026-01-20 01:01:00.881
7320.815,4.108,0.449,0.66,0.708,CHG,2026-01-20 01:01:01.890
7321.808,4.108,0.452,0.66,0.708,CHG,2026-01-20 01:01:02.883
7322.817,4.112,0.451,0.66,0.708,CHG,2026-01-20 01:01:03.892
7323.811,4.116,0.451,0.66,0.708,CHG,2026-01-20 01:01:04.886
7324.818,4.112,0.451,0.66,0.708,CHG,2026-01-20 01:01:05.893
7325.826,4.112,0.448,0.66,0.708,CHG,2026-01-20 01:01:06.901
7326.82,4.112,0.45,0.66,0.7090000000000001,CHG,2026-01-20 01:01:07.895
7327.827,4.112,0.449,0.66,0.7090000000000001,CHG,2026-01-20 01:01:08.902
7328.834,4.112,0.451,0.66,0.7090000000000001,CHG,2026-01-20 01:01:09.909
7329.83,4.116,0.451,0.66,0.7090000000000001,CHG,2026-01-20 01:01:10.905
7330.833,4.108,0.451,0.6609999999999999,0.7090000000000001,CHG,2026-01-20 01:01:11.908
7331.84,4.116,0.45,0.6609999999999999,0.7090000000000001,CHG,2026-01-20 01:01:12.915
7332.833,4.116,0.451,0.6609999999999999,0.7090000000000001,CHG,2026-01-20 01:01:13.908
7333.843,4.104,0.45,0.6609999999999999,0.7090000000000001,CHG,2026-01-20 01:01:14.918
7334.835,4.116,0.45,0.6609999999999999,0.7090000000000001,CHG,2026-01-20 01:01:15.910
7335.843,4.112,0.449,0.6609999999999999,0.7090000000000001,CHG,2026-01-20 01:01:16.918
7336.837,4.112,0.449,0.6609999999999999,0.71,CHG,2026-01-20 01:01:17.912
7337.851,4.116,0.45,0.6609999999999999,0.71,CHG,2026-01-20 01:01:18.926
7338.842,4.112,0.45,0.6609999999999999,0.71,CHG,2026-01-20 01:01:19.917
7339.846,4.116,0.451,0.6609999999999999,0.71,CHG,2026-01-20 01:01:20.921
7340.85,4.112,0.451,0.6609999999999999,0.71,CHG,2026-01-20 01:01:21.925
7341.852,4.108,0.449,0.6609999999999999,0.71,CHG,2026-01-20 01:01:22.927
7342.861,4.112,0.45,0.662,0.71,CHG,2026-01-20 01:01:23.936
7343.857,4.108,0.448,0.662,0.71,CHG,2026-01-20 01:01:24.932
7344.863,4.112,0.45,0.662,0.71,CHG,2026-01-20 01:01:25.938
7345.856,4.116,0.448,0.662,0.711,CHG,2026-01-20 01:01:26.931
7346.862,4.116,0.45,0.662,0.711,CHG,2026-01-20 01:01:27.937
7347.87,4.112,0.449,0.662,0.711,CHG,2026-01-20 01:01:28.945
7348.866,4.116,0.45,0.662,0.711,CHG,2026-01-20 01:01:29.941
7349.876,4.112,0.448,0.662,0.711,CHG,2026-01-20 01:01:30.951
7350.869,4.112,0.449,0.662,0.711,CHG,2026-01-20 01:01:31.944
7351.877,4.112,0.447,0.662,0.711,CHG,2026-01-20 01:01:32.952
7352.871,4.112,0.451,0.662,0.711,CHG,2026-01-20 01:01:33.946
7353.874,4.116,0.448,0.662,0.711,CHG,2026-01-20 01:01:34.949
7354.883,4.116,0.45,0.6629999999999999,0.711,CHG,2026-01-20 01:01:35.958
7355.873,4.116,0.447,0.6629999999999999,0.7120000000000001,CHG,2026-01-20 01:01:36.948
7356.879,4.112,0.447,0.6629999999999999,0.7120000000000001,CHG,2026-01-20 01:01:37.954
7357.885,4.112,0.448,0.6629999999999999,0.7120000000000001,CHG,2026-01-20 01:01:38.960
7358.88,4.112,0.448,0.6629999999999999,0.7120000000000001,CHG,2026-01-20 01:01:39.955
7359.891,4.108,0.448,0.6629999999999999,0.7120000000000001,CHG,2026-01-20 01:01:40.966
7360.894,4.112,0.45,0.6629999999999999,0.7120000000000001,CHG,2026-01-20 01:01:41.969
7361.886,4.112,0.449,0.6629999999999999,0.7120000000000001,CHG,2026-01-20 01:01:42.961
7362.895,4.112,0.448,0.6629999999999999,0.7120000000000001,CHG,2026-01-20 01:01:43.970
7363.889,4.112,0.448,0.6629999999999999,0.7120000000000001,CHG,2026-01-20 01:01:44.964
7364.901,4.112,0.448,0.6629999999999999,0.713,CHG,2026-01-20 01:01:45.976
7365.894,4.112,0.448,0.6629999999999999,0.713,CHG,2026-01-20 01:01:46.969
7366.904,4.116,0.448,0.6629999999999999,0.713,CHG,2026-01-20 01:01:47.979
7367.896,4.12,0.447,0.664,0.713,CHG,2026-01-20 01:01:48.971
7368.906,4.108,0.448,0.664,0.713,CHG,2026-01-20 01:01:49.981
7369.911,4.108,0.448,0.664,0.713,CHG,2026-01-20 01:01:50.986
7370.906,4.112,0.449,0.664,0.713,CHG,2026-01-20 01:01:51.981
7371.915,4.116,0.447,0.664,0.713,CHG,2026-01-20 01:01:52.990
7372.907,4.112,0.448,0.664,0.713,CHG,2026-01-20 01:01:53.982
7373.914,4.112,0.448,0.664,0.713,CHG,2026-01-20 01:01:54.989
7374.921,4.116,0.447,0.664,0.7140000000000001,CHG,2026-01-20 01:01:55.996
7375.928,4.112,0.447,0.664,0.7140000000000001,CHG,2026-01-20 01:01:57.003
7376.918,4.112,0.447,0.664,0.7140000000000001,CHG,2026-01-20 01:01:57.993
7377.92,4.112,0.447,0.664,0.7140000000000001,CHG,2026-01-20 01:01:58.995
7378.921,4.112,0.449,0.664,0.7140000000000001,CHG,2026-01-20 01:01:59.996
7379.928,4.112,0.447,0.664,0.7140000000000001,CHG,2026-01-20 01:02:01.003
7380.931,4.112,0.446,0.664,0.7140000000000001,CHG,2026-01-20 01:02:02.006
7381.938,4.108,0.447,0.665,0.7140000000000001,CHG,2026-01-20 01:02:03.013
7382.929,4.116,0.447,0.665,0.7140000000000001,CHG,2026-01-20 01:02:04.004
7383.938,4.112,0.446,0.665,0.7140000000000001,CHG,2026-01-20 01:02:05.013
7384.945,4.112,0.445,0.665,0.715,CHG,2026-01-20 01:02:06.020
7385.933,4.116,0.447,0.665,0.715,CHG,2026-01-20 01:02:07.008
7386.942,4.12,0.446,0.665,0.715,CHG,2026-01-20 01:02:08.017
7387.945,4.12,0.446,0.665,0.715,CHG,2026-01-20 01:02:09.020
7388.953,4.116,0.447,0.665,0.715,CHG,2026-01-20 01:02:10.028
7389.947,4.112,0.445,0.665,0.715,CHG,2026-01-20 01:02:11.022
7390.955,4.112,0.447,0.665,0.715,CHG,2026-01-20 01:02:12.030
7391.949,4.112,0.446,0.665,0.715,CHG,2026-01-20 01:02:13.024
7392.952,4.112,0.444,0.6659999999999999,0.715,CHG,2026-01-20 01:02:14.027
7393.962,4.112,0.444,0.6659999999999999,0.716,CHG,2026-01-20 01:02:15.037
7394.95,4.112,0.445,0.6659999999999999,0.716,CHG,2026-01-20 01:02:16.025
7395.961,4.108,0.444,0.6659999999999999,0.716,CHG,2026-01-20 01:02:17.036
7396.968,4.116,0.444,0.6659999999999999,0.716,CHG,2026-01-20 01:02:18.043
7397.961,4.112,0.444,0.6659999999999999,0.716,CHG,2026-01-20 01:02:19.036
7398.971,4.112,0.445,0.6659999999999999,0.716,CHG,2026-01-20 01:02:20.046
7399.975,4.116,0.446,0.6659999999999999,0.716,CHG,2026-01-20 01:02:21.050
7400.968,4.112,0.444,0.6659999999999999,0.716,CHG,2026-01-20 01:02:22.043
7401.972,4.112,0.446,0.6659999999999999,0.716,CHG,2026-01-20 01:02:23.047
7402.967,4.116,0.444,0.6659999999999999,0.716,CHG,2026-01-20 01:02:24.042
7403.972,4.116,0.446,0.6659999999999999,0.7170000000000001,CHG,2026-01-20 01:02:25.047
7404.976,4.112,0.445,0.6659999999999999,0.7170000000000001,CHG,2026-01-20 01:02:26.051
7405.983,4.116,0.447,0.667,0.7170000000000001,CHG,2026-01-20 01:02:27.058
7406.983,4.116,0.446,0.667,0.7170000000000001,CHG,2026-01-20 01:02:28.058
7407.989,4.116,0.445,0.667,0.7170000000000001,CHG,2026-01-20 01:02:29.064
7408.978,4.116,0.448,0.667,0.7170000000000001,CHG,2026-01-20 01:02:30.053
7409.99,4.112,0.446,0.667,0.7170000000000001,CHG,2026-01-20 01:02:31.065
7410.996,4.108,0.445,0.667,0.7170000000000001,CHG,2026-01-20 01:02:32.071
7411.988,4.116,0.444,0.667,0.7170000000000001,CHG,2026-01-20 01:02:33.063
7412.997,4.116,0.445,0.667,0.7170000000000001,CHG,2026-01-20 01:02:34.072
7414.002,4.112,0.446,0.667,0.718,CHG,2026-01-20 01:02:35.077
7414.994,4.112,0.444,0.667,0.718,CHG,2026-01-20 01:02:36.069
7416.002,4.112,0.445,0.667,0.718,CHG,2026-01-20 01:02:37.077
7416.994,4.112,0.446,0.667,0.718,CHG,2026-01-20 01:02:38.069
7417.999,4.112,0.446,0.667,0.718,CHG,2026-01-20 01:02:39.074
7419.009,4.116,0.444,0.6679999999999999,0.718,CHG,2026-01-20 01:02:40.084
7419.999,4.112,0.444,0.6679999999999999,0.718,CHG,2026-01-20 01:02:41.074
7421.01,4.116,0.444,0.6679999999999999,0.718,CHG,2026-01-20 01:02:42.085
7422.003,4.108,0.445,0.6679999999999999,0.718,CHG,2026-01-20 01:02:43.078
7423.012,4.112,0.444,0.6679999999999999,0.7190000000000001,CHG,2026-01-20 01:02:44.087
7424.019,4.108,0.445,0.6679999999999999,0.7190000000000001,CHG,2026-01-20 01:02:45.094
7425.012,4.108,0.444,0.6679999999999999,0.7190000000000001,CHG,2026-01-20 01:02:46.087
7426.021,4.112,0.444,0.6679999999999999,0.7190000000000001,CHG,2026-01-20 01:02:47.096
7427.014,4.116,0.443,0.6679999999999999,0.7190000000000001,CHG,2026-01-20 01:02:48.089
7428.023,4.112,0.444,0.6679999999999999,0.7190000000000001,CHG,2026-01-20 01:02:49.098
7429.029,4.116,0.444,0.6679999999999999,0.7190000000000001,CHG,2026-01-20 01:02:50.104
7430.021,4.112,0.444,0.6679999999999999,0.7190000000000001,CHG,2026-01-20 01:02:51.096
7431.03,4.112,0.444,0.6679999999999999,0.7190000000000001,CHG,2026-01-20 01:02:52.105
7432.039,4.108,0.443,0.6679999999999999,0.7190000000000001,CHG,2026-01-20 01:02:53.114
7433.032,4.112,0.442,0.6679999999999999,0.72,CHG,2026-01-20 01:02:54.107
7434.041,4.116,0.443,0.6679999999999999,0.72,CHG,2026-01-20 01:02:55.116
7435.032,4.112,0.444,0.669,0.72,CHG,2026-01-20 01:02:56.107
7436.037,4.112,0.444,0.669,0.72,CHG,2026-01-20 01:02:57.112
7437.046,4.116,0.442,0.669,0.72,CHG,2026-01-20 01:02:58.121
7438.04,4.112,0.444,0.669,0.72,CHG,2026-01-20 01:02:59.115
7439.048,4.12,0.444,0.669,0.72,CHG,2026-01-20 01:03:00.123
7440.042,4.112,0.443,0.669,0.72,CHG,2026-01-20 01:03:01.117
7441.054,4.112,0.443,0.669,0.72,CHG,2026-01-20 01:03:02.129
7442.051,4.112,0.443,0.669,0.72,CHG,2026-01-20 01:03:03.126
7443.051,4.116,0.445,0.669,0.721,CHG,2026-01-20 01:03:04.126
7444.052,4.12,0.442,0.669,0.721,CHG,2026-01-20 01:03:05.127
7445.056,4.116,0.444,0.669,0.721,CHG,2026-01-20 01:03:06.131
7446.056,4.12,0.443,0.67,0.721,CHG,2026-01-20 01:03:07.131
7447.06,4.108,0.443,0.67,0.721,CHG,2026-01-20 01:03:08.135
7448.062,4.116,0.443,0.67,0.721,CHG,2026-01-20 01:03:09.137
7449.07,4.112,0.443,0.67,0.721,CHG,2026-01-20 01:03:10.145
7450.061,4.112,0.443,0.67,0.721,CHG,2026-01-20 01:03:11.136
7451.07,4.112,0.444,0.67,0.721,CHG,2026-01-20 01:03:12.145
7452.077,4.112,0.445,0.67,0.721,CHG,2026-01-20 01:03:13.152
7453.073,4.116,0.443,0.67,0.722,CHG,2026-01-20 01:03:14.148
7454.068,4.108,0.443,0.67,0.722,CHG,2026-01-20 01:03:15.143
